Orthogroup	BU_ATCC8492	PV_ATCC8482
OG0002166	BU_ATCC8492_03187	PV_ATCC8482_04097
OG0002167	BU_ATCC8492_03188	PV_ATCC8482_04098
OG0002168	BU_ATCC8492_03194	PV_ATCC8482_03424
OG0002169	BU_ATCC8492_03196	PV_ATCC8482_03314
OG0002170	BU_ATCC8492_03198	PV_ATCC8482_04101
OG0002171	BU_ATCC8492_03199	PV_ATCC8482_04102
OG0002172	BU_ATCC8492_03200	PV_ATCC8482_04103
OG0002173	BU_ATCC8492_03201	PV_ATCC8482_04110
OG0002174	BU_ATCC8492_03202	PV_ATCC8482_04111
OG0002175	BU_ATCC8492_03203	PV_ATCC8482_04112
OG0002176	BU_ATCC8492_03207	PV_ATCC8482_04127
OG0002177	BU_ATCC8492_03208	PV_ATCC8482_04128
OG0002178	BU_ATCC8492_03215, BU_ATCC8492_03383	
OG0002179	BU_ATCC8492_03236	PV_ATCC8482_04108
OG0002180	BU_ATCC8492_03238	PV_ATCC8482_04106
OG0002181	BU_ATCC8492_03239	PV_ATCC8482_04105
OG0002182	BU_ATCC8492_03240	PV_ATCC8482_04104
OG0002183	BU_ATCC8492_03241	PV_ATCC8482_01524
OG0002184	BU_ATCC8492_03242	PV_ATCC8482_04189
OG0002185	BU_ATCC8492_03244	PV_ATCC8482_04192
OG0002186	BU_ATCC8492_03245	PV_ATCC8482_04193
OG0002187	BU_ATCC8492_03246	PV_ATCC8482_04194
OG0002188	BU_ATCC8492_03247	PV_ATCC8482_04195
OG0002189	BU_ATCC8492_03248	PV_ATCC8482_04196
OG0002190	BU_ATCC8492_03249	PV_ATCC8482_04197
OG0002191	BU_ATCC8492_03250	PV_ATCC8482_04198
OG0002192	BU_ATCC8492_03253	PV_ATCC8482_04060
OG0002193	BU_ATCC8492_03254	PV_ATCC8482_04061
OG0002194	BU_ATCC8492_03255	PV_ATCC8482_04062
OG0002195	BU_ATCC8492_03256	PV_ATCC8482_04063
OG0002196	BU_ATCC8492_03257	PV_ATCC8482_04064
OG0002197	BU_ATCC8492_03259	PV_ATCC8482_04084
OG0002198	BU_ATCC8492_03265	PV_ATCC8482_04023
OG0002199	BU_ATCC8492_03279	PV_ATCC8482_03143
OG0002200	BU_ATCC8492_03283	PV_ATCC8482_03140
OG0002201	BU_ATCC8492_03284	PV_ATCC8482_03139
OG0002202	BU_ATCC8492_03285	PV_ATCC8482_02833
OG0002203	BU_ATCC8492_03289	PV_ATCC8482_01716
OG0002204	BU_ATCC8492_03290	PV_ATCC8482_00572
OG0002205	BU_ATCC8492_03291	PV_ATCC8482_04210
OG0002206	BU_ATCC8492_03292	PV_ATCC8482_01963
OG0002207	BU_ATCC8492_03293	PV_ATCC8482_02253
OG0002208	BU_ATCC8492_03294	PV_ATCC8482_03308
OG0002209	BU_ATCC8492_03296	PV_ATCC8482_03657
OG0002210	BU_ATCC8492_03298	PV_ATCC8482_03658
OG0002211	BU_ATCC8492_03299	PV_ATCC8482_03659
OG0002212	BU_ATCC8492_03300	PV_ATCC8482_03660
OG0002213	BU_ATCC8492_03301	PV_ATCC8482_03661
OG0002214	BU_ATCC8492_03302	PV_ATCC8482_03662
OG0002215	BU_ATCC8492_03303	PV_ATCC8482_03663
OG0002216	BU_ATCC8492_03304	PV_ATCC8482_03664
OG0002217	BU_ATCC8492_03321	PV_ATCC8482_02859
OG0002218	BU_ATCC8492_03322	PV_ATCC8482_02861
OG0002219	BU_ATCC8492_03323	PV_ATCC8482_02862
OG0002220	BU_ATCC8492_03324	PV_ATCC8482_02863
OG0002221	BU_ATCC8492_03325	PV_ATCC8482_02864
OG0002222	BU_ATCC8492_03326	PV_ATCC8482_02865
OG0002223	BU_ATCC8492_03327	PV_ATCC8482_03964
OG0002224	BU_ATCC8492_03328	PV_ATCC8482_03968
OG0002225	BU_ATCC8492_03329	PV_ATCC8482_03969
OG0002226	BU_ATCC8492_03330	PV_ATCC8482_03970
OG0002227	BU_ATCC8492_03333	PV_ATCC8482_02418
OG0002228	BU_ATCC8492_03336	PV_ATCC8482_01390
OG0002229	BU_ATCC8492_03339	PV_ATCC8482_02413
OG0002230	BU_ATCC8492_03340	PV_ATCC8482_02412
OG0002231	BU_ATCC8492_03341	PV_ATCC8482_02411
OG0002232	BU_ATCC8492_03345	PV_ATCC8482_02401
OG0002233	BU_ATCC8492_03346	PV_ATCC8482_01205
OG0002234	BU_ATCC8492_03351	PV_ATCC8482_03914
OG0002235	BU_ATCC8492_03352	PV_ATCC8482_03091
OG0002236	BU_ATCC8492_03353	PV_ATCC8482_03090
OG0002237	BU_ATCC8492_03355	PV_ATCC8482_02989
OG0002238	BU_ATCC8492_03356	PV_ATCC8482_03907
OG0002239	BU_ATCC8492_03358	PV_ATCC8482_03909
OG0002240	BU_ATCC8492_03359	PV_ATCC8482_03910
OG0002241	BU_ATCC8492_03360	PV_ATCC8482_03998
OG0002242	BU_ATCC8492_03361	PV_ATCC8482_03999
OG0002243	BU_ATCC8492_03362	PV_ATCC8482_04000
OG0002244	BU_ATCC8492_03364	PV_ATCC8482_04006
OG0002245	BU_ATCC8492_03365	PV_ATCC8482_02871
OG0002246	BU_ATCC8492_03372	PV_ATCC8482_02443
OG0002247	BU_ATCC8492_03374	PV_ATCC8482_02442
OG0002248	BU_ATCC8492_03375	PV_ATCC8482_01669
OG0002249	BU_ATCC8492_03395	PV_ATCC8482_01359
OG0002250	BU_ATCC8492_03398	PV_ATCC8482_02819
OG0002251	BU_ATCC8492_03399	PV_ATCC8482_02818
OG0002252	BU_ATCC8492_03400	PV_ATCC8482_02817
OG0002253	BU_ATCC8492_03402	PV_ATCC8482_02488
OG0002254	BU_ATCC8492_03404	PV_ATCC8482_02802
OG0002255	BU_ATCC8492_03406	PV_ATCC8482_02801
OG0002256	BU_ATCC8492_03407	PV_ATCC8482_04040
OG0002257	BU_ATCC8492_03408	PV_ATCC8482_04041
OG0002258	BU_ATCC8492_03410	PV_ATCC8482_04043
OG0002259	BU_ATCC8492_03411	PV_ATCC8482_04044
OG0002260	BU_ATCC8492_03412	PV_ATCC8482_04045
OG0002261	BU_ATCC8492_03413	PV_ATCC8482_04046
OG0002262	BU_ATCC8492_03414	PV_ATCC8482_04047
OG0002263	BU_ATCC8492_03415	PV_ATCC8482_04048
OG0002264	BU_ATCC8492_03416	PV_ATCC8482_03319
OG0002265	BU_ATCC8492_03436	PV_ATCC8482_03971
OG0002266	BU_ATCC8492_03437	PV_ATCC8482_03972
OG0002267	BU_ATCC8492_03438	PV_ATCC8482_03973
OG0002268	BU_ATCC8492_03441	PV_ATCC8482_02395
OG0002269	BU_ATCC8492_03442	PV_ATCC8482_03019
OG0002270	BU_ATCC8492_03443	PV_ATCC8482_02975
OG0002271	BU_ATCC8492_03444	PV_ATCC8482_02976
OG0002272	BU_ATCC8492_03445	PV_ATCC8482_02977
OG0002273	BU_ATCC8492_03446	PV_ATCC8482_02978
OG0002274	BU_ATCC8492_03447	PV_ATCC8482_02979
OG0002275	BU_ATCC8492_03448	PV_ATCC8482_02980
OG0002276	BU_ATCC8492_03449	PV_ATCC8482_02981
OG0002277	BU_ATCC8492_03450	PV_ATCC8482_02300
OG0002278	BU_ATCC8492_03451	PV_ATCC8482_02305
OG0002279	BU_ATCC8492_03452	PV_ATCC8482_02304
OG0002280	BU_ATCC8492_03453	PV_ATCC8482_02303
OG0002281	BU_ATCC8492_03457	PV_ATCC8482_03961
OG0002282	BU_ATCC8492_03459	PV_ATCC8482_03959
OG0002283	BU_ATCC8492_03460	PV_ATCC8482_03958
OG0002284	BU_ATCC8492_03461	PV_ATCC8482_03957
OG0002285	BU_ATCC8492_03462	PV_ATCC8482_03956
OG0002286	BU_ATCC8492_03463	PV_ATCC8482_03955
OG0002287	BU_ATCC8492_03464	PV_ATCC8482_03954
OG0002288	BU_ATCC8492_03469	PV_ATCC8482_00660
OG0002289	BU_ATCC8492_03473	PV_ATCC8482_03179
OG0002290	BU_ATCC8492_03486	PV_ATCC8482_03068
OG0002291	BU_ATCC8492_03487	PV_ATCC8482_03069
OG0002292	BU_ATCC8492_03495	PV_ATCC8482_00882
OG0002293	BU_ATCC8492_03496	PV_ATCC8482_00883
OG0002294	BU_ATCC8492_03499	PV_ATCC8482_02312
OG0002295	BU_ATCC8492_03500	PV_ATCC8482_02311
OG0002296	BU_ATCC8492_03501	PV_ATCC8482_02310
OG0002297	BU_ATCC8492_03507	PV_ATCC8482_02507
OG0002298	BU_ATCC8492_03508	PV_ATCC8482_02276
OG0002299	BU_ATCC8492_03509	PV_ATCC8482_02575
OG0002300	BU_ATCC8492_03510	PV_ATCC8482_02693
OG0002301	BU_ATCC8492_03511	PV_ATCC8482_03021
OG0002302	BU_ATCC8492_03512	PV_ATCC8482_02383
OG0002303	BU_ATCC8492_03513	PV_ATCC8482_03022
OG0002304	BU_ATCC8492_03514	PV_ATCC8482_01751
OG0002305	BU_ATCC8492_03515	PV_ATCC8482_03089
OG0002306	BU_ATCC8492_03516	PV_ATCC8482_04209
OG0002307	BU_ATCC8492_03519	PV_ATCC8482_02973
OG0002308	BU_ATCC8492_03520	PV_ATCC8482_02974
OG0002309	BU_ATCC8492_03521	PV_ATCC8482_01323
OG0002310	BU_ATCC8492_03522	PV_ATCC8482_03018
OG0002311	BU_ATCC8492_03524	PV_ATCC8482_02278
OG0002312	BU_ATCC8492_03525	PV_ATCC8482_02279
OG0002313	BU_ATCC8492_03526	PV_ATCC8482_02280
OG0002314	BU_ATCC8492_03528	PV_ATCC8482_01516
OG0002315	BU_ATCC8492_03529	PV_ATCC8482_03627
OG0002316	BU_ATCC8492_03534	PV_ATCC8482_02248
OG0002317	BU_ATCC8492_03535	PV_ATCC8482_02247
OG0002318	BU_ATCC8492_03536	PV_ATCC8482_02246
OG0002319	BU_ATCC8492_03538	PV_ATCC8482_02244
OG0002320	BU_ATCC8492_03539	PV_ATCC8482_02243
OG0002321	BU_ATCC8492_03540	PV_ATCC8482_02242
OG0002322	BU_ATCC8492_03541	PV_ATCC8482_02241
OG0002323	BU_ATCC8492_03542	PV_ATCC8482_02240
OG0002324	BU_ATCC8492_03543	PV_ATCC8482_02239
OG0002325	BU_ATCC8492_03547	PV_ATCC8482_02235
OG0002326	BU_ATCC8492_03555	PV_ATCC8482_02226
OG0002327	BU_ATCC8492_03559	PV_ATCC8482_02222
OG0002328	BU_ATCC8492_03563	PV_ATCC8482_02218
OG0002329	BU_ATCC8492_03572	PV_ATCC8482_02966
OG0002330	BU_ATCC8492_03576	PV_ATCC8482_00055
OG0002331	BU_ATCC8492_03578	PV_ATCC8482_04243
OG0002332	BU_ATCC8492_03583	PV_ATCC8482_02400
OG0002333	BU_ATCC8492_03584	PV_ATCC8482_04281
OG0002334	BU_ATCC8492_03585	PV_ATCC8482_03174
OG0002335	BU_ATCC8492_03587	PV_ATCC8482_02521
OG0002336	BU_ATCC8492_03588	PV_ATCC8482_02515
OG0002337	BU_ATCC8492_03590	PV_ATCC8482_02514
OG0002338	BU_ATCC8492_03591	PV_ATCC8482_03073
OG0002339	BU_ATCC8492_03592	PV_ATCC8482_03072
OG0002340	BU_ATCC8492_03593	PV_ATCC8482_02513
OG0002341	BU_ATCC8492_03601	PV_ATCC8482_02512
OG0002342	BU_ATCC8492_03602	PV_ATCC8482_02511
OG0002343	BU_ATCC8492_03604	PV_ATCC8482_02510
OG0002344	BU_ATCC8492_03605	PV_ATCC8482_02496
OG0002345	BU_ATCC8492_03606	PV_ATCC8482_02485
OG0002346	BU_ATCC8492_03612	PV_ATCC8482_02119
OG0002347	BU_ATCC8492_03617	PV_ATCC8482_03341
OG0002348	BU_ATCC8492_03619	PV_ATCC8482_02450
OG0002349	BU_ATCC8492_03621	PV_ATCC8482_00360
OG0002350	BU_ATCC8492_03622	PV_ATCC8482_02449
OG0002351	BU_ATCC8492_03623	PV_ATCC8482_02447
OG0002352	BU_ATCC8492_03624	PV_ATCC8482_02446
OG0002353	BU_ATCC8492_03625	PV_ATCC8482_02445
OG0002354	BU_ATCC8492_03627	PV_ATCC8482_00803
OG0002355	BU_ATCC8492_03628	PV_ATCC8482_00802
OG0002356	BU_ATCC8492_03629	PV_ATCC8482_03528
OG0002357	BU_ATCC8492_03632	PV_ATCC8482_03917
OG0002358	BU_ATCC8492_03634	PV_ATCC8482_03919
OG0002359	BU_ATCC8492_03635	PV_ATCC8482_03920
OG0002360	BU_ATCC8492_03636	PV_ATCC8482_03921
OG0002361	BU_ATCC8492_03637	PV_ATCC8482_03922
OG0002362	BU_ATCC8492_03638	PV_ATCC8482_03923
OG0002363	BU_ATCC8492_03639	PV_ATCC8482_03924
OG0002364	BU_ATCC8492_03640	PV_ATCC8482_03925
OG0002365	BU_ATCC8492_03642	PV_ATCC8482_03926
OG0002366	BU_ATCC8492_03643	PV_ATCC8482_03927
OG0002367	BU_ATCC8492_03644	PV_ATCC8482_03928
OG0002368	BU_ATCC8492_03645	PV_ATCC8482_03929
OG0002369	BU_ATCC8492_03647	PV_ATCC8482_03931
OG0002370	BU_ATCC8492_03650	PV_ATCC8482_02430
OG0002371	BU_ATCC8492_03651	PV_ATCC8482_02429
OG0002372	BU_ATCC8492_03652	PV_ATCC8482_02428
OG0002373	BU_ATCC8492_03653	PV_ATCC8482_02372
OG0002374	BU_ATCC8492_03656	PV_ATCC8482_02157
OG0002375	BU_ATCC8492_03657	PV_ATCC8482_02427
OG0002376	BU_ATCC8492_03658	PV_ATCC8482_02426
OG0002377	BU_ATCC8492_03659	PV_ATCC8482_02425
OG0002378	BU_ATCC8492_03661	PV_ATCC8482_02603
OG0002379	BU_ATCC8492_03662	PV_ATCC8482_02602
OG0002380	BU_ATCC8492_03668	PV_ATCC8482_02592
OG0002381	BU_ATCC8492_03669	PV_ATCC8482_02591
OG0002382	BU_ATCC8492_03670	PV_ATCC8482_02590
OG0002383	BU_ATCC8492_03671	PV_ATCC8482_03871
OG0002384	BU_ATCC8492_03672	PV_ATCC8482_03870
OG0002385	BU_ATCC8492_03673	PV_ATCC8482_04003
OG0002386	BU_ATCC8492_03679	PV_ATCC8482_00198
OG0002387	BU_ATCC8492_03681, BU_ATCC8492_03682	
OG0002388	BU_ATCC8492_03686	PV_ATCC8482_02353
OG0002389	BU_ATCC8492_03687	PV_ATCC8482_01965
OG0002390	BU_ATCC8492_03689	PV_ATCC8482_03093
OG0002391	BU_ATCC8492_03690	PV_ATCC8482_03094
OG0002392	BU_ATCC8492_03691	PV_ATCC8482_03095
OG0002393	BU_ATCC8492_03692	PV_ATCC8482_03096
OG0002394	BU_ATCC8492_03693	PV_ATCC8482_02560
OG0002395	BU_ATCC8492_03694	PV_ATCC8482_02559
OG0002396	BU_ATCC8492_03696	PV_ATCC8482_03717
OG0002397	BU_ATCC8492_03697	PV_ATCC8482_03520
OG0002398	BU_ATCC8492_03699	PV_ATCC8482_01767
OG0002399	BU_ATCC8492_03700	PV_ATCC8482_01743
OG0002400	BU_ATCC8492_03702	PV_ATCC8482_01742
OG0002401	BU_ATCC8492_03703	PV_ATCC8482_02690
OG0002402	BU_ATCC8492_03704	PV_ATCC8482_02689
OG0002403	BU_ATCC8492_03705	PV_ATCC8482_02688
OG0002404	BU_ATCC8492_03706	PV_ATCC8482_02687
OG0002405	BU_ATCC8492_03707	PV_ATCC8482_02678
OG0002406	BU_ATCC8492_03708	PV_ATCC8482_02677
OG0002407	BU_ATCC8492_03709	PV_ATCC8482_02676
OG0002408	BU_ATCC8492_03710	PV_ATCC8482_02637
OG0002409	BU_ATCC8492_03711	PV_ATCC8482_02638
OG0002410	BU_ATCC8492_03712	PV_ATCC8482_02639
OG0002411	BU_ATCC8492_03713	PV_ATCC8482_02640
OG0002412	BU_ATCC8492_03715	PV_ATCC8482_02642
OG0002413	BU_ATCC8492_03716	PV_ATCC8482_02643
OG0002414	BU_ATCC8492_03717	PV_ATCC8482_02644
OG0002415	BU_ATCC8492_03718	PV_ATCC8482_02645
OG0002416	BU_ATCC8492_03719	PV_ATCC8482_02646
OG0002417	BU_ATCC8492_03720	PV_ATCC8482_02647
OG0002418	BU_ATCC8492_03721, BU_ATCC8492_03722	
OG0002419	BU_ATCC8492_03727	PV_ATCC8482_01846
OG0002420	BU_ATCC8492_03731	PV_ATCC8482_02651
OG0002421	BU_ATCC8492_03732	PV_ATCC8482_00539
OG0002422	BU_ATCC8492_03733	PV_ATCC8482_02652
OG0002423	BU_ATCC8492_03734	PV_ATCC8482_02656
OG0002424	BU_ATCC8492_03735	PV_ATCC8482_02657
OG0002425	BU_ATCC8492_03736	PV_ATCC8482_02658
OG0002426	BU_ATCC8492_03737	PV_ATCC8482_02659
OG0002427	BU_ATCC8492_03739	PV_ATCC8482_02661
OG0002428	BU_ATCC8492_03741	PV_ATCC8482_03941
OG0002429	BU_ATCC8492_03742	PV_ATCC8482_03675
OG0002430	BU_ATCC8492_03743	PV_ATCC8482_03676
OG0002431	BU_ATCC8492_03745	PV_ATCC8482_03677
OG0002432	BU_ATCC8492_03746	PV_ATCC8482_03723
OG0002433	BU_ATCC8492_03747	PV_ATCC8482_03722
OG0002434	BU_ATCC8492_03748	PV_ATCC8482_03721
OG0002435	BU_ATCC8492_03753	PV_ATCC8482_03720
OG0002436	BU_ATCC8492_03754	PV_ATCC8482_03719
OG0002437	BU_ATCC8492_03755	PV_ATCC8482_03718
OG0002438	BU_ATCC8492_03756	PV_ATCC8482_03710
OG0002439	BU_ATCC8492_03757	PV_ATCC8482_03709
OG0002440	BU_ATCC8492_03758	PV_ATCC8482_03708
OG0002441	BU_ATCC8492_03759	PV_ATCC8482_03707
OG0002442	BU_ATCC8492_03760	PV_ATCC8482_03706
OG0002443	BU_ATCC8492_03761	PV_ATCC8482_03705
OG0002444	BU_ATCC8492_03765	PV_ATCC8482_03965
OG0002445	BU_ATCC8492_03767	PV_ATCC8482_02130
OG0002446	BU_ATCC8492_03769	PV_ATCC8482_04226
OG0002447	BU_ATCC8492_03771	PV_ATCC8482_03259
OG0002448	BU_ATCC8492_03772	PV_ATCC8482_04208
OG0002449	BU_ATCC8492_03773	PV_ATCC8482_00799
OG0002450	BU_ATCC8492_03775	PV_ATCC8482_00254
OG0002451	BU_ATCC8492_03776	PV_ATCC8482_00255
OG0002452	BU_ATCC8492_03777	PV_ATCC8482_01815
OG0002453	BU_ATCC8492_03778	PV_ATCC8482_02135
OG0002454	BU_ATCC8492_03779	PV_ATCC8482_01705
OG0002455	BU_ATCC8492_03781	PV_ATCC8482_01707
OG0002456	BU_ATCC8492_03782	PV_ATCC8482_01708
OG0002457	BU_ATCC8492_03783	PV_ATCC8482_01709
OG0002458	BU_ATCC8492_03784	PV_ATCC8482_01710
OG0002459	BU_ATCC8492_03785	PV_ATCC8482_01711
OG0002460	BU_ATCC8492_03786	PV_ATCC8482_01712
OG0002461	BU_ATCC8492_03787	PV_ATCC8482_01713
OG0002462	BU_ATCC8492_03788	PV_ATCC8482_01714
OG0002463	BU_ATCC8492_03789	PV_ATCC8482_01715
OG0002464	BU_ATCC8492_03790	PV_ATCC8482_01722
OG0002465	BU_ATCC8492_03791	PV_ATCC8482_01721
OG0002466	BU_ATCC8492_03792	PV_ATCC8482_02576
OG0002467	BU_ATCC8492_03793	PV_ATCC8482_03687
OG0002468	BU_ATCC8492_03794	PV_ATCC8482_00261
OG0002469	BU_ATCC8492_03799	PV_ATCC8482_00525
OG0002470	BU_ATCC8492_03811	PV_ATCC8482_00260
OG0002471	BU_ATCC8492_03812	PV_ATCC8482_01703
OG0002472	BU_ATCC8492_03813	PV_ATCC8482_01702
OG0002473	BU_ATCC8492_03816	PV_ATCC8482_00313
OG0002474	BU_ATCC8492_03818	PV_ATCC8482_01890
OG0002475	BU_ATCC8492_03819	PV_ATCC8482_01719
OG0002476	BU_ATCC8492_03820	PV_ATCC8482_01720
OG0002477	BU_ATCC8492_03821	PV_ATCC8482_04086
OG0002478	BU_ATCC8492_03822	PV_ATCC8482_00323
OG0002479	BU_ATCC8492_03824	PV_ATCC8482_02100
OG0002480	BU_ATCC8492_03825	PV_ATCC8482_02101
OG0002481	BU_ATCC8492_03826	PV_ATCC8482_02102
OG0002482	BU_ATCC8492_03827	PV_ATCC8482_02103
OG0002483	BU_ATCC8492_03829	PV_ATCC8482_02022
OG0002484	BU_ATCC8492_03833	PV_ATCC8482_02021
OG0002485	BU_ATCC8492_03834	PV_ATCC8482_02020
OG0002486	BU_ATCC8492_03835	PV_ATCC8482_02019
OG0002487	BU_ATCC8492_03836	PV_ATCC8482_01901
OG0002488	BU_ATCC8492_03837	PV_ATCC8482_02018
OG0002489	BU_ATCC8492_03838	PV_ATCC8482_02017
OG0002490	BU_ATCC8492_03839	PV_ATCC8482_02016
OG0002491	BU_ATCC8492_03840	PV_ATCC8482_02015
OG0002492	BU_ATCC8492_03841	PV_ATCC8482_02014
OG0002493	BU_ATCC8492_03842	PV_ATCC8482_02012
OG0002494	BU_ATCC8492_03843	PV_ATCC8482_02011
OG0002495	BU_ATCC8492_03844	PV_ATCC8482_02010
OG0002496	BU_ATCC8492_03845	PV_ATCC8482_02009
OG0002497	BU_ATCC8492_03847	PV_ATCC8482_02007
OG0002498	BU_ATCC8492_03849	PV_ATCC8482_02006
OG0002499	BU_ATCC8492_03851	PV_ATCC8482_02004
OG0002500	BU_ATCC8492_03852	PV_ATCC8482_02003
OG0002501	BU_ATCC8492_03853	PV_ATCC8482_02002
OG0002502	BU_ATCC8492_03854	PV_ATCC8482_02033
OG0002503	BU_ATCC8492_03855	PV_ATCC8482_02032
OG0002504	BU_ATCC8492_03856	PV_ATCC8482_02031
OG0002505	BU_ATCC8492_03857	PV_ATCC8482_02029
OG0002506	BU_ATCC8492_03858	PV_ATCC8482_02028
OG0002507	BU_ATCC8492_03859	PV_ATCC8482_02027
OG0002508	BU_ATCC8492_03860	PV_ATCC8482_02026
OG0002509	BU_ATCC8492_03861	PV_ATCC8482_02635
OG0002510	BU_ATCC8492_03862	PV_ATCC8482_02634
OG0002511	BU_ATCC8492_03863	PV_ATCC8482_02633
OG0002512	BU_ATCC8492_03865	PV_ATCC8482_02631
OG0002513	BU_ATCC8492_03866	PV_ATCC8482_02628
OG0002514	BU_ATCC8492_03867	PV_ATCC8482_02156
OG0002515	BU_ATCC8492_03868	PV_ATCC8482_00259
OG0002516	BU_ATCC8492_03869	PV_ATCC8482_02613
OG0002517	BU_ATCC8492_03870	PV_ATCC8482_02612
OG0002518	BU_ATCC8492_03872	PV_ATCC8482_03347
OG0002519	BU_ATCC8492_03874	PV_ATCC8482_00326
OG0002520	BU_ATCC8492_03875	PV_ATCC8482_00325
OG0002521	BU_ATCC8492_03876	PV_ATCC8482_00324
OG0002522	BU_ATCC8492_03877	PV_ATCC8482_00284
OG0002523	BU_ATCC8492_03880	PV_ATCC8482_04211
OG0002524	BU_ATCC8492_03881	PV_ATCC8482_04212
OG0002525	BU_ATCC8492_03882	PV_ATCC8482_04213
OG0002526	BU_ATCC8492_03883	PV_ATCC8482_04214
OG0002527	BU_ATCC8492_03885	PV_ATCC8482_03074
OG0002528	BU_ATCC8492_03886	PV_ATCC8482_04277
OG0002529	BU_ATCC8492_03889	PV_ATCC8482_02077
OG0002530	BU_ATCC8492_03891	PV_ATCC8482_04251
OG0002531	BU_ATCC8492_03893	PV_ATCC8482_04253
OG0002532	BU_ATCC8492_03895	PV_ATCC8482_04254
OG0002533	BU_ATCC8492_03896	PV_ATCC8482_01115
OG0002534	BU_ATCC8492_03897	PV_ATCC8482_01114
OG0002535	BU_ATCC8492_03898	PV_ATCC8482_01113
OG0002536	BU_ATCC8492_03899	PV_ATCC8482_02581
OG0002537	BU_ATCC8492_03900	PV_ATCC8482_03177
OG0002538	BU_ATCC8492_03904	PV_ATCC8482_04294
OG0002539	BU_ATCC8492_03905	PV_ATCC8482_04295
OG0002540	BU_ATCC8492_03906	PV_ATCC8482_04296
OG0002541		PV_ATCC8482_00022, PV_ATCC8482_00028
OG0002542		PV_ATCC8482_00060, PV_ATCC8482_04237
OG0002543		PV_ATCC8482_00073, PV_ATCC8482_03160
OG0002544		PV_ATCC8482_00088, PV_ATCC8482_00421
OG0002545		PV_ATCC8482_00109, PV_ATCC8482_02348
OG0002546		PV_ATCC8482_00124, PV_ATCC8482_00136
OG0002547		PV_ATCC8482_00127, PV_ATCC8482_00131
OG0002548		PV_ATCC8482_00199, PV_ATCC8482_00223
OG0002549		PV_ATCC8482_00227, PV_ATCC8482_00767
OG0002550		PV_ATCC8482_00286, PV_ATCC8482_00302
OG0002551		PV_ATCC8482_00287, PV_ATCC8482_00304
OG0002552		PV_ATCC8482_00288, PV_ATCC8482_00309
OG0002553		PV_ATCC8482_00298, PV_ATCC8482_00308
OG0002554		PV_ATCC8482_00451, PV_ATCC8482_02356
OG0002555		PV_ATCC8482_00454, PV_ATCC8482_01810
OG0002556		PV_ATCC8482_00462, PV_ATCC8482_02365
OG0002557		PV_ATCC8482_00559, PV_ATCC8482_03092
OG0002558		PV_ATCC8482_00591, PV_ATCC8482_01847
OG0002559		PV_ATCC8482_00592, PV_ATCC8482_02844
OG0002560		PV_ATCC8482_00680, PV_ATCC8482_03215
OG0002561		PV_ATCC8482_00716, PV_ATCC8482_01612
OG0002562		PV_ATCC8482_00721, PV_ATCC8482_01607
OG0002563		PV_ATCC8482_00787, PV_ATCC8482_02334
OG0002564		PV_ATCC8482_00794, PV_ATCC8482_01064
OG0002565		PV_ATCC8482_00863, PV_ATCC8482_03307
OG0002566		PV_ATCC8482_00934, PV_ATCC8482_02757
OG0002567		PV_ATCC8482_00943, PV_ATCC8482_00944
OG0002568		PV_ATCC8482_00968, PV_ATCC8482_00971
OG0002569		PV_ATCC8482_00969, PV_ATCC8482_00974
OG0002570		PV_ATCC8482_00987, PV_ATCC8482_03581
OG0002571		PV_ATCC8482_00997, PV_ATCC8482_03809
OG0002572		PV_ATCC8482_00998, PV_ATCC8482_03810
OG0002573		PV_ATCC8482_01002, PV_ATCC8482_03573
OG0002574		PV_ATCC8482_01003, PV_ATCC8482_03570
OG0002575		PV_ATCC8482_01058, PV_ATCC8482_03297
OG0002576		PV_ATCC8482_01106, PV_ATCC8482_01796
OG0002577		PV_ATCC8482_01154, PV_ATCC8482_02544
OG0002578		PV_ATCC8482_01158, PV_ATCC8482_01883
OG0002579		PV_ATCC8482_01426, PV_ATCC8482_02874
OG0002580		PV_ATCC8482_01493, PV_ATCC8482_03757
OG0002581		PV_ATCC8482_01505, PV_ATCC8482_04267
OG0002582		PV_ATCC8482_01547, PV_ATCC8482_02908
OG0002583		PV_ATCC8482_01570, PV_ATCC8482_03586
OG0002584		PV_ATCC8482_01770, PV_ATCC8482_03155
OG0002585		PV_ATCC8482_01790, PV_ATCC8482_03549
OG0002586		PV_ATCC8482_01805, PV_ATCC8482_01808
OG0002587		PV_ATCC8482_01811, PV_ATCC8482_02540
OG0002588		PV_ATCC8482_01859, PV_ATCC8482_03701
OG0002589		PV_ATCC8482_01861, PV_ATCC8482_02721
OG0002590		PV_ATCC8482_01881, PV_ATCC8482_02813
OG0002591		PV_ATCC8482_01964, PV_ATCC8482_03455
OG0002592		PV_ATCC8482_02164, PV_ATCC8482_02171
OG0002593		PV_ATCC8482_02202, PV_ATCC8482_03470
OG0002594		PV_ATCC8482_02206, PV_ATCC8482_03474
OG0002595		PV_ATCC8482_02462, PV_ATCC8482_03031
OG0002596		PV_ATCC8482_02480, PV_ATCC8482_03046
OG0002597		PV_ATCC8482_02483, PV_ATCC8482_04149
OG0002598		PV_ATCC8482_02527, PV_ATCC8482_02531
OG0002599		PV_ATCC8482_02724, PV_ATCC8482_03017
OG0002600		PV_ATCC8482_02727, PV_ATCC8482_04051
OG0002601		PV_ATCC8482_02787, PV_ATCC8482_03799
