Orthogroup	PV_ATCC8482	PV_ATCC8482_copy
OG0002418	PV_ATCC8482_02501	PV_ATCC8482_02501
OG0002419	PV_ATCC8482_02502	PV_ATCC8482_02502
OG0002420	PV_ATCC8482_02503	PV_ATCC8482_02503
OG0002421	PV_ATCC8482_02505	PV_ATCC8482_02505
OG0002422	PV_ATCC8482_02507	PV_ATCC8482_02507
OG0002423	PV_ATCC8482_02508	PV_ATCC8482_02508
OG0002424	PV_ATCC8482_02509	PV_ATCC8482_02509
OG0002425	PV_ATCC8482_02510	PV_ATCC8482_02510
OG0002426	PV_ATCC8482_02511	PV_ATCC8482_02511
OG0002427	PV_ATCC8482_02512	PV_ATCC8482_02512
OG0002428	PV_ATCC8482_02513	PV_ATCC8482_02513
OG0002429	PV_ATCC8482_02514	PV_ATCC8482_02514
OG0002430	PV_ATCC8482_02515	PV_ATCC8482_02515
OG0002431	PV_ATCC8482_02516	PV_ATCC8482_02516
OG0002432	PV_ATCC8482_02517	PV_ATCC8482_02517
OG0002433	PV_ATCC8482_02518	PV_ATCC8482_02518
OG0002434	PV_ATCC8482_02519	PV_ATCC8482_02519
OG0002435	PV_ATCC8482_02520	PV_ATCC8482_02520
OG0002436	PV_ATCC8482_02521	PV_ATCC8482_02521
OG0002437	PV_ATCC8482_02523	PV_ATCC8482_02523
OG0002438	PV_ATCC8482_02524	PV_ATCC8482_02524
OG0002439	PV_ATCC8482_02525	PV_ATCC8482_02525
OG0002440	PV_ATCC8482_02526	PV_ATCC8482_02526
OG0002441	PV_ATCC8482_02527	PV_ATCC8482_02527
OG0002442	PV_ATCC8482_02528	PV_ATCC8482_02528
OG0002443	PV_ATCC8482_02529	PV_ATCC8482_02529
OG0002444	PV_ATCC8482_02530	PV_ATCC8482_02530
OG0002445	PV_ATCC8482_02531	PV_ATCC8482_02531
OG0002446	PV_ATCC8482_02532	PV_ATCC8482_02532
OG0002447	PV_ATCC8482_02533	PV_ATCC8482_02533
OG0002448	PV_ATCC8482_02534	PV_ATCC8482_02534
OG0002449	PV_ATCC8482_02535	PV_ATCC8482_02535
OG0002450	PV_ATCC8482_02536	PV_ATCC8482_02536
OG0002451	PV_ATCC8482_02537	PV_ATCC8482_02537
OG0002452	PV_ATCC8482_02538	PV_ATCC8482_02538
OG0002453	PV_ATCC8482_02539	PV_ATCC8482_02539
OG0002454	PV_ATCC8482_02540	PV_ATCC8482_02540
OG0002455	PV_ATCC8482_02541	PV_ATCC8482_02541
OG0002456	PV_ATCC8482_02542	PV_ATCC8482_02542
OG0002457	PV_ATCC8482_02543	PV_ATCC8482_02543
OG0002458	PV_ATCC8482_02544	PV_ATCC8482_02544
OG0002459	PV_ATCC8482_02545	PV_ATCC8482_02545
OG0002460	PV_ATCC8482_02546	PV_ATCC8482_02546
OG0002461	PV_ATCC8482_02547	PV_ATCC8482_02547
OG0002462	PV_ATCC8482_02548	PV_ATCC8482_02548
OG0002463	PV_ATCC8482_02549	PV_ATCC8482_02549
OG0002464	PV_ATCC8482_02550	PV_ATCC8482_02550
OG0002465	PV_ATCC8482_02551	PV_ATCC8482_02551
OG0002466	PV_ATCC8482_02552	PV_ATCC8482_02552
OG0002467	PV_ATCC8482_02553	PV_ATCC8482_02553
OG0002468	PV_ATCC8482_02554	PV_ATCC8482_02554
OG0002469	PV_ATCC8482_02555	PV_ATCC8482_02555
OG0002470	PV_ATCC8482_02556	PV_ATCC8482_02556
OG0002471	PV_ATCC8482_02557	PV_ATCC8482_02557
OG0002472	PV_ATCC8482_02558	PV_ATCC8482_02558
OG0002473	PV_ATCC8482_02559	PV_ATCC8482_02559
OG0002474	PV_ATCC8482_02560	PV_ATCC8482_02560
OG0002475	PV_ATCC8482_02561	PV_ATCC8482_02561
OG0002476	PV_ATCC8482_02562	PV_ATCC8482_02562
OG0002477	PV_ATCC8482_02563	PV_ATCC8482_02563
OG0002478	PV_ATCC8482_02564	PV_ATCC8482_02564
OG0002479	PV_ATCC8482_02565	PV_ATCC8482_02565
OG0002480	PV_ATCC8482_02566	PV_ATCC8482_02566
OG0002481	PV_ATCC8482_02567	PV_ATCC8482_02567
OG0002482	PV_ATCC8482_02568	PV_ATCC8482_02568
OG0002483	PV_ATCC8482_02569	PV_ATCC8482_02569
OG0002484	PV_ATCC8482_02570	PV_ATCC8482_02570
OG0002485	PV_ATCC8482_02571	PV_ATCC8482_02571
OG0002486	PV_ATCC8482_02572	PV_ATCC8482_02572
OG0002487	PV_ATCC8482_02573	PV_ATCC8482_02573
OG0002488	PV_ATCC8482_02574	PV_ATCC8482_02574
OG0002489	PV_ATCC8482_02575	PV_ATCC8482_02575
OG0002490	PV_ATCC8482_02576	PV_ATCC8482_02576
OG0002491	PV_ATCC8482_02577	PV_ATCC8482_02577
OG0002492	PV_ATCC8482_02578	PV_ATCC8482_02578
OG0002493	PV_ATCC8482_02579	PV_ATCC8482_02579
OG0002494	PV_ATCC8482_02580	PV_ATCC8482_02580
OG0002495	PV_ATCC8482_02581	PV_ATCC8482_02581
OG0002496	PV_ATCC8482_02582	PV_ATCC8482_02582
OG0002497	PV_ATCC8482_02583	PV_ATCC8482_02583
OG0002498	PV_ATCC8482_02584	PV_ATCC8482_02584
OG0002499	PV_ATCC8482_02585	PV_ATCC8482_02585
OG0002500	PV_ATCC8482_02586	PV_ATCC8482_02586
OG0002501	PV_ATCC8482_02587	PV_ATCC8482_02587
OG0002502	PV_ATCC8482_02588	PV_ATCC8482_02588
OG0002503	PV_ATCC8482_02589	PV_ATCC8482_02589
OG0002504	PV_ATCC8482_02590	PV_ATCC8482_02590
OG0002505	PV_ATCC8482_02591	PV_ATCC8482_02591
OG0002506	PV_ATCC8482_02592	PV_ATCC8482_02592
OG0002507	PV_ATCC8482_02593	PV_ATCC8482_02593
OG0002508	PV_ATCC8482_02594	PV_ATCC8482_02594
OG0002509	PV_ATCC8482_02595	PV_ATCC8482_02595
OG0002510	PV_ATCC8482_02596	PV_ATCC8482_02596
OG0002511	PV_ATCC8482_02597	PV_ATCC8482_02597
OG0002512	PV_ATCC8482_02598	PV_ATCC8482_02598
OG0002513	PV_ATCC8482_02599	PV_ATCC8482_02599
OG0002514	PV_ATCC8482_02600	PV_ATCC8482_02600
OG0002515	PV_ATCC8482_02601	PV_ATCC8482_02601
OG0002516	PV_ATCC8482_02602	PV_ATCC8482_02602
OG0002517	PV_ATCC8482_02603	PV_ATCC8482_02603
OG0002518	PV_ATCC8482_02604	PV_ATCC8482_02604
OG0002519	PV_ATCC8482_02605	PV_ATCC8482_02605
OG0002520	PV_ATCC8482_02606	PV_ATCC8482_02606
OG0002521	PV_ATCC8482_02607	PV_ATCC8482_02607
OG0002522	PV_ATCC8482_02608	PV_ATCC8482_02608
OG0002523	PV_ATCC8482_02609	PV_ATCC8482_02609
OG0002524	PV_ATCC8482_02610	PV_ATCC8482_02610
OG0002525	PV_ATCC8482_02611	PV_ATCC8482_02611
OG0002526	PV_ATCC8482_02612	PV_ATCC8482_02612
OG0002527	PV_ATCC8482_02613	PV_ATCC8482_02613
OG0002528	PV_ATCC8482_02614	PV_ATCC8482_02614
OG0002529	PV_ATCC8482_02615	PV_ATCC8482_02615
OG0002530	PV_ATCC8482_02616	PV_ATCC8482_02616
OG0002531	PV_ATCC8482_02617	PV_ATCC8482_02617
OG0002532	PV_ATCC8482_02618	PV_ATCC8482_02618
OG0002533	PV_ATCC8482_02619	PV_ATCC8482_02619
OG0002534	PV_ATCC8482_02620	PV_ATCC8482_02620
OG0002535	PV_ATCC8482_02621	PV_ATCC8482_02621
OG0002536	PV_ATCC8482_02622	PV_ATCC8482_02622
OG0002537	PV_ATCC8482_02623	PV_ATCC8482_02623
OG0002538	PV_ATCC8482_02624	PV_ATCC8482_02624
OG0002539	PV_ATCC8482_02625	PV_ATCC8482_02625
OG0002540	PV_ATCC8482_02626	PV_ATCC8482_02626
OG0002541	PV_ATCC8482_02627	PV_ATCC8482_02627
OG0002542	PV_ATCC8482_02628	PV_ATCC8482_02628
OG0002543	PV_ATCC8482_02629	PV_ATCC8482_02629
OG0002544	PV_ATCC8482_02630	PV_ATCC8482_02630
OG0002545	PV_ATCC8482_02631	PV_ATCC8482_02631
OG0002546	PV_ATCC8482_02632	PV_ATCC8482_02632
OG0002547	PV_ATCC8482_02633	PV_ATCC8482_02633
OG0002548	PV_ATCC8482_02634	PV_ATCC8482_02634
OG0002549	PV_ATCC8482_02635	PV_ATCC8482_02635
OG0002550	PV_ATCC8482_02636	PV_ATCC8482_02636
OG0002551	PV_ATCC8482_02637	PV_ATCC8482_02637
OG0002552	PV_ATCC8482_02638	PV_ATCC8482_02638
OG0002553	PV_ATCC8482_02639	PV_ATCC8482_02639
OG0002554	PV_ATCC8482_02640	PV_ATCC8482_02640
OG0002555	PV_ATCC8482_02641	PV_ATCC8482_02641
OG0002556	PV_ATCC8482_02642	PV_ATCC8482_02642
OG0002557	PV_ATCC8482_02643	PV_ATCC8482_02643
OG0002558	PV_ATCC8482_02644	PV_ATCC8482_02644
OG0002559	PV_ATCC8482_02645	PV_ATCC8482_02645
OG0002560	PV_ATCC8482_02646	PV_ATCC8482_02646
OG0002561	PV_ATCC8482_02647	PV_ATCC8482_02647
OG0002562	PV_ATCC8482_02648	PV_ATCC8482_02648
OG0002563	PV_ATCC8482_02649	PV_ATCC8482_02649
OG0002564	PV_ATCC8482_02650	PV_ATCC8482_02650
OG0002565	PV_ATCC8482_02651	PV_ATCC8482_02651
OG0002566	PV_ATCC8482_02652	PV_ATCC8482_02652
OG0002567	PV_ATCC8482_02653	PV_ATCC8482_02653
OG0002568	PV_ATCC8482_02654	PV_ATCC8482_02654
OG0002569	PV_ATCC8482_02655	PV_ATCC8482_02655
OG0002570	PV_ATCC8482_02656	PV_ATCC8482_02656
OG0002571	PV_ATCC8482_02657	PV_ATCC8482_02657
OG0002572	PV_ATCC8482_02658	PV_ATCC8482_02658
OG0002573	PV_ATCC8482_02659	PV_ATCC8482_02659
OG0002574	PV_ATCC8482_02660	PV_ATCC8482_02660
OG0002575	PV_ATCC8482_02661	PV_ATCC8482_02661
OG0002576	PV_ATCC8482_02662	PV_ATCC8482_02662
OG0002577	PV_ATCC8482_02663	PV_ATCC8482_02663
OG0002578	PV_ATCC8482_02664	PV_ATCC8482_02664
OG0002579	PV_ATCC8482_02665	PV_ATCC8482_02665
OG0002580	PV_ATCC8482_02666	PV_ATCC8482_02666
OG0002581	PV_ATCC8482_02667	PV_ATCC8482_02667
OG0002582	PV_ATCC8482_02668	PV_ATCC8482_02668
OG0002583	PV_ATCC8482_02669	PV_ATCC8482_02669
OG0002584	PV_ATCC8482_02670	PV_ATCC8482_02670
OG0002585	PV_ATCC8482_02671	PV_ATCC8482_02671
OG0002586	PV_ATCC8482_02672	PV_ATCC8482_02672
OG0002587	PV_ATCC8482_02673	PV_ATCC8482_02673
OG0002588	PV_ATCC8482_02674	PV_ATCC8482_02674
OG0002589	PV_ATCC8482_02675	PV_ATCC8482_02675
OG0002590	PV_ATCC8482_02676	PV_ATCC8482_02676
OG0002591	PV_ATCC8482_02677	PV_ATCC8482_02677
OG0002592	PV_ATCC8482_02678	PV_ATCC8482_02678
OG0002593	PV_ATCC8482_02679	PV_ATCC8482_02679
OG0002594	PV_ATCC8482_02680	PV_ATCC8482_02680
OG0002595	PV_ATCC8482_02681	PV_ATCC8482_02681
OG0002596	PV_ATCC8482_02682	PV_ATCC8482_02682
OG0002597	PV_ATCC8482_02683	PV_ATCC8482_02683
OG0002598	PV_ATCC8482_02684	PV_ATCC8482_02684
OG0002599	PV_ATCC8482_02685	PV_ATCC8482_02685
OG0002600	PV_ATCC8482_02686	PV_ATCC8482_02686
OG0002601	PV_ATCC8482_02687	PV_ATCC8482_02687
OG0002602	PV_ATCC8482_02688	PV_ATCC8482_02688
OG0002603	PV_ATCC8482_02689	PV_ATCC8482_02689
OG0002604	PV_ATCC8482_02690	PV_ATCC8482_02690
OG0002605	PV_ATCC8482_02691	PV_ATCC8482_02691
OG0002606	PV_ATCC8482_02692	PV_ATCC8482_02692
OG0002607	PV_ATCC8482_02693	PV_ATCC8482_02693
OG0002608	PV_ATCC8482_02696	PV_ATCC8482_02696
OG0002609	PV_ATCC8482_02697	PV_ATCC8482_02697
OG0002610	PV_ATCC8482_02698	PV_ATCC8482_02698
OG0002611	PV_ATCC8482_02699	PV_ATCC8482_02699
OG0002612	PV_ATCC8482_02701	PV_ATCC8482_02701
OG0002613	PV_ATCC8482_02702	PV_ATCC8482_02702
OG0002614	PV_ATCC8482_02703	PV_ATCC8482_02703
OG0002615	PV_ATCC8482_02704	PV_ATCC8482_02704
OG0002616	PV_ATCC8482_02705	PV_ATCC8482_02705
OG0002617	PV_ATCC8482_02706	PV_ATCC8482_02706
OG0002618	PV_ATCC8482_02707	PV_ATCC8482_02707
OG0002619	PV_ATCC8482_02708	PV_ATCC8482_02708
OG0002620	PV_ATCC8482_02709	PV_ATCC8482_02709
OG0002621	PV_ATCC8482_02710	PV_ATCC8482_02710
OG0002622	PV_ATCC8482_02711	PV_ATCC8482_02711
OG0002623	PV_ATCC8482_02712	PV_ATCC8482_02712
OG0002624	PV_ATCC8482_02713	PV_ATCC8482_02713
OG0002625	PV_ATCC8482_02715	PV_ATCC8482_02715
OG0002626	PV_ATCC8482_02716	PV_ATCC8482_02716
OG0002627	PV_ATCC8482_02718	PV_ATCC8482_02718
OG0002628	PV_ATCC8482_02719	PV_ATCC8482_02719
OG0002629	PV_ATCC8482_02720	PV_ATCC8482_02720
OG0002630	PV_ATCC8482_02721	PV_ATCC8482_02721
OG0002631	PV_ATCC8482_02722	PV_ATCC8482_02722
OG0002632	PV_ATCC8482_02723	PV_ATCC8482_02723
OG0002633	PV_ATCC8482_02724	PV_ATCC8482_02724
OG0002634	PV_ATCC8482_02725	PV_ATCC8482_02725
OG0002635	PV_ATCC8482_02726	PV_ATCC8482_02726
OG0002636	PV_ATCC8482_02727	PV_ATCC8482_02727
OG0002637	PV_ATCC8482_02730	PV_ATCC8482_02730
OG0002638	PV_ATCC8482_02731	PV_ATCC8482_02731
OG0002639	PV_ATCC8482_02732	PV_ATCC8482_02732
OG0002640	PV_ATCC8482_02733	PV_ATCC8482_02733
OG0002641	PV_ATCC8482_02734	PV_ATCC8482_02734
OG0002642	PV_ATCC8482_02735	PV_ATCC8482_02735
OG0002643	PV_ATCC8482_02736	PV_ATCC8482_02736
OG0002644	PV_ATCC8482_02737	PV_ATCC8482_02737
OG0002645	PV_ATCC8482_02738	PV_ATCC8482_02738
OG0002646	PV_ATCC8482_02739	PV_ATCC8482_02739
OG0002647	PV_ATCC8482_02740	PV_ATCC8482_02740
OG0002648	PV_ATCC8482_02741	PV_ATCC8482_02741
OG0002649	PV_ATCC8482_02742	PV_ATCC8482_02742
OG0002650	PV_ATCC8482_02743	PV_ATCC8482_02743
OG0002651	PV_ATCC8482_02744	PV_ATCC8482_02744
OG0002652	PV_ATCC8482_02745	PV_ATCC8482_02745
OG0002653	PV_ATCC8482_02746	PV_ATCC8482_02746
OG0002654	PV_ATCC8482_02747	PV_ATCC8482_02747
OG0002655	PV_ATCC8482_02748	PV_ATCC8482_02748
OG0002656	PV_ATCC8482_02749	PV_ATCC8482_02749
OG0002657	PV_ATCC8482_02750	PV_ATCC8482_02750
OG0002658	PV_ATCC8482_02751	PV_ATCC8482_02751
OG0002659	PV_ATCC8482_02752	PV_ATCC8482_02752
OG0002660	PV_ATCC8482_02753	PV_ATCC8482_02753
OG0002661	PV_ATCC8482_02754	PV_ATCC8482_02754
OG0002662	PV_ATCC8482_02755	PV_ATCC8482_02755
OG0002663	PV_ATCC8482_02756	PV_ATCC8482_02756
OG0002664	PV_ATCC8482_02757	PV_ATCC8482_02757
OG0002665	PV_ATCC8482_02758	PV_ATCC8482_02758
OG0002666	PV_ATCC8482_02759	PV_ATCC8482_02759
OG0002667	PV_ATCC8482_02760	PV_ATCC8482_02760
OG0002668	PV_ATCC8482_02761	PV_ATCC8482_02761
OG0002669	PV_ATCC8482_02762	PV_ATCC8482_02762
OG0002670	PV_ATCC8482_02763	PV_ATCC8482_02763
OG0002671	PV_ATCC8482_02764	PV_ATCC8482_02764
OG0002672	PV_ATCC8482_02765	PV_ATCC8482_02765
OG0002673	PV_ATCC8482_02766	PV_ATCC8482_02766
OG0002674	PV_ATCC8482_02767	PV_ATCC8482_02767
OG0002675	PV_ATCC8482_02768	PV_ATCC8482_02768
OG0002676	PV_ATCC8482_02770	PV_ATCC8482_02770
OG0002677	PV_ATCC8482_02771	PV_ATCC8482_02771
OG0002678	PV_ATCC8482_02772	PV_ATCC8482_02772
OG0002679	PV_ATCC8482_02773	PV_ATCC8482_02773
OG0002680	PV_ATCC8482_02774	PV_ATCC8482_02774
OG0002681	PV_ATCC8482_02775	PV_ATCC8482_02775
OG0002682	PV_ATCC8482_02776	PV_ATCC8482_02776
OG0002683	PV_ATCC8482_02777	PV_ATCC8482_02777
OG0002684	PV_ATCC8482_02778	PV_ATCC8482_02778
OG0002685	PV_ATCC8482_02779	PV_ATCC8482_02779
OG0002686	PV_ATCC8482_02781	PV_ATCC8482_02781
OG0002687	PV_ATCC8482_02782	PV_ATCC8482_02782
OG0002688	PV_ATCC8482_02783	PV_ATCC8482_02783
OG0002689	PV_ATCC8482_02784	PV_ATCC8482_02784
OG0002690	PV_ATCC8482_02785	PV_ATCC8482_02785
OG0002691	PV_ATCC8482_02786	PV_ATCC8482_02786
OG0002692	PV_ATCC8482_02787	PV_ATCC8482_02787
OG0002693	PV_ATCC8482_02788	PV_ATCC8482_02788
OG0002694	PV_ATCC8482_02789	PV_ATCC8482_02789
OG0002695	PV_ATCC8482_02790	PV_ATCC8482_02790
OG0002696	PV_ATCC8482_02791	PV_ATCC8482_02791
OG0002697	PV_ATCC8482_02792	PV_ATCC8482_02792
OG0002698	PV_ATCC8482_02793	PV_ATCC8482_02793
OG0002699	PV_ATCC8482_02794	PV_ATCC8482_02794
OG0002700	PV_ATCC8482_02795	PV_ATCC8482_02795
OG0002701	PV_ATCC8482_02797	PV_ATCC8482_02797
OG0002702	PV_ATCC8482_02798	PV_ATCC8482_02798
OG0002703	PV_ATCC8482_02799	PV_ATCC8482_02799
OG0002704	PV_ATCC8482_02800	PV_ATCC8482_02800
OG0002705	PV_ATCC8482_02801	PV_ATCC8482_02801
OG0002706	PV_ATCC8482_02802	PV_ATCC8482_02802
OG0002707	PV_ATCC8482_02803	PV_ATCC8482_02803
OG0002708	PV_ATCC8482_02804	PV_ATCC8482_02804
OG0002709	PV_ATCC8482_02805	PV_ATCC8482_02805
OG0002710	PV_ATCC8482_02806	PV_ATCC8482_02806
OG0002711	PV_ATCC8482_02807	PV_ATCC8482_02807
OG0002712	PV_ATCC8482_02808	PV_ATCC8482_02808
OG0002713	PV_ATCC8482_02809	PV_ATCC8482_02809
OG0002714	PV_ATCC8482_02810	PV_ATCC8482_02810
OG0002715	PV_ATCC8482_02811	PV_ATCC8482_02811
OG0002716	PV_ATCC8482_02812	PV_ATCC8482_02812
OG0002717	PV_ATCC8482_02813	PV_ATCC8482_02813
OG0002718	PV_ATCC8482_02814	PV_ATCC8482_02814
OG0002719	PV_ATCC8482_02815	PV_ATCC8482_02815
OG0002720	PV_ATCC8482_02816	PV_ATCC8482_02816
OG0002721	PV_ATCC8482_02817	PV_ATCC8482_02817
OG0002722	PV_ATCC8482_02818	PV_ATCC8482_02818
OG0002723	PV_ATCC8482_02819	PV_ATCC8482_02819
OG0002724	PV_ATCC8482_02820	PV_ATCC8482_02820
OG0002725	PV_ATCC8482_02821	PV_ATCC8482_02821
OG0002726	PV_ATCC8482_02822	PV_ATCC8482_02822
OG0002727	PV_ATCC8482_02823	PV_ATCC8482_02823
OG0002728	PV_ATCC8482_02824	PV_ATCC8482_02824
OG0002729	PV_ATCC8482_02825	PV_ATCC8482_02825
OG0002730	PV_ATCC8482_02826	PV_ATCC8482_02826
OG0002731	PV_ATCC8482_02827	PV_ATCC8482_02827
OG0002732	PV_ATCC8482_02828	PV_ATCC8482_02828
OG0002733	PV_ATCC8482_02829	PV_ATCC8482_02829
OG0002734	PV_ATCC8482_02830	PV_ATCC8482_02830
OG0002735	PV_ATCC8482_02831	PV_ATCC8482_02831
OG0002736	PV_ATCC8482_02832	PV_ATCC8482_02832
OG0002737	PV_ATCC8482_02833	PV_ATCC8482_02833
OG0002738	PV_ATCC8482_02834	PV_ATCC8482_02834
OG0002739	PV_ATCC8482_02835	PV_ATCC8482_02835
OG0002740	PV_ATCC8482_02836	PV_ATCC8482_02836
OG0002741	PV_ATCC8482_02837	PV_ATCC8482_02837
OG0002742	PV_ATCC8482_02838	PV_ATCC8482_02838
OG0002743	PV_ATCC8482_02839	PV_ATCC8482_02839
OG0002744	PV_ATCC8482_02840	PV_ATCC8482_02840
OG0002745	PV_ATCC8482_02841	PV_ATCC8482_02841
OG0002746	PV_ATCC8482_02842	PV_ATCC8482_02842
OG0002747	PV_ATCC8482_02843	PV_ATCC8482_02843
OG0002748	PV_ATCC8482_02844	PV_ATCC8482_02844
OG0002749	PV_ATCC8482_02845	PV_ATCC8482_02845
OG0002750	PV_ATCC8482_02846	PV_ATCC8482_02846
OG0002751	PV_ATCC8482_02847	PV_ATCC8482_02847
OG0002752	PV_ATCC8482_02848	PV_ATCC8482_02848
OG0002753	PV_ATCC8482_02849	PV_ATCC8482_02849
OG0002754	PV_ATCC8482_02850	PV_ATCC8482_02850
OG0002755	PV_ATCC8482_02851	PV_ATCC8482_02851
OG0002756	PV_ATCC8482_02852	PV_ATCC8482_02852
OG0002757	PV_ATCC8482_02853	PV_ATCC8482_02853
OG0002758	PV_ATCC8482_02854	PV_ATCC8482_02854
OG0002759	PV_ATCC8482_02855	PV_ATCC8482_02855
OG0002760	PV_ATCC8482_02856	PV_ATCC8482_02856
OG0002761	PV_ATCC8482_02857	PV_ATCC8482_02857
OG0002762	PV_ATCC8482_02858	PV_ATCC8482_02858
OG0002763	PV_ATCC8482_02859	PV_ATCC8482_02859
OG0002764	PV_ATCC8482_02860	PV_ATCC8482_02860
OG0002765	PV_ATCC8482_02861	PV_ATCC8482_02861
OG0002766	PV_ATCC8482_02862	PV_ATCC8482_02862
OG0002767	PV_ATCC8482_02863	PV_ATCC8482_02863
OG0002768	PV_ATCC8482_02864	PV_ATCC8482_02864
OG0002769	PV_ATCC8482_02865	PV_ATCC8482_02865
OG0002770	PV_ATCC8482_02866	PV_ATCC8482_02866
OG0002771	PV_ATCC8482_02867	PV_ATCC8482_02867
OG0002772	PV_ATCC8482_02868	PV_ATCC8482_02868
OG0002773	PV_ATCC8482_02869	PV_ATCC8482_02869
OG0002774	PV_ATCC8482_02870	PV_ATCC8482_02870
OG0002775	PV_ATCC8482_02871	PV_ATCC8482_02871
OG0002776	PV_ATCC8482_02872	PV_ATCC8482_02872
OG0002777	PV_ATCC8482_02873	PV_ATCC8482_02873
OG0002778	PV_ATCC8482_02874	PV_ATCC8482_02874
OG0002779	PV_ATCC8482_02875	PV_ATCC8482_02875
OG0002780	PV_ATCC8482_02876	PV_ATCC8482_02876
OG0002781	PV_ATCC8482_02877	PV_ATCC8482_02877
OG0002782	PV_ATCC8482_02878	PV_ATCC8482_02878
OG0002783	PV_ATCC8482_02879	PV_ATCC8482_02879
OG0002784	PV_ATCC8482_02880	PV_ATCC8482_02880
OG0002785	PV_ATCC8482_02881	PV_ATCC8482_02881
OG0002786	PV_ATCC8482_02882	PV_ATCC8482_02882
OG0002787	PV_ATCC8482_02883	PV_ATCC8482_02883
OG0002788	PV_ATCC8482_02884	PV_ATCC8482_02884
OG0002789	PV_ATCC8482_02885	PV_ATCC8482_02885
OG0002790	PV_ATCC8482_02886	PV_ATCC8482_02886
OG0002791	PV_ATCC8482_02887	PV_ATCC8482_02887
OG0002792	PV_ATCC8482_02888	PV_ATCC8482_02888
OG0002793	PV_ATCC8482_02889	PV_ATCC8482_02889
OG0002794	PV_ATCC8482_02890	PV_ATCC8482_02890
OG0002795	PV_ATCC8482_02891	PV_ATCC8482_02891
OG0002796	PV_ATCC8482_02892	PV_ATCC8482_02892
OG0002797	PV_ATCC8482_02893	PV_ATCC8482_02893
OG0002798	PV_ATCC8482_02894	PV_ATCC8482_02894
OG0002799	PV_ATCC8482_02895	PV_ATCC8482_02895
OG0002800	PV_ATCC8482_02896	PV_ATCC8482_02896
OG0002801	PV_ATCC8482_02897	PV_ATCC8482_02897
OG0002802	PV_ATCC8482_02898	PV_ATCC8482_02898
OG0002803	PV_ATCC8482_02899	PV_ATCC8482_02899
OG0002804	PV_ATCC8482_02900	PV_ATCC8482_02900
OG0002805	PV_ATCC8482_02901	PV_ATCC8482_02901
OG0002806	PV_ATCC8482_02902	PV_ATCC8482_02902
OG0002807	PV_ATCC8482_02903	PV_ATCC8482_02903
OG0002808	PV_ATCC8482_02904	PV_ATCC8482_02904
OG0002809	PV_ATCC8482_02905	PV_ATCC8482_02905
OG0002810	PV_ATCC8482_02906	PV_ATCC8482_02906
OG0002811	PV_ATCC8482_02907	PV_ATCC8482_02907
OG0002812	PV_ATCC8482_02908	PV_ATCC8482_02908
OG0002813	PV_ATCC8482_02909	PV_ATCC8482_02909
OG0002814	PV_ATCC8482_02910	PV_ATCC8482_02910
OG0002815	PV_ATCC8482_02911	PV_ATCC8482_02911
OG0002816	PV_ATCC8482_02912	PV_ATCC8482_02912
OG0002817	PV_ATCC8482_02913	PV_ATCC8482_02913
OG0002818	PV_ATCC8482_02914	PV_ATCC8482_02914
OG0002819	PV_ATCC8482_02915	PV_ATCC8482_02915
OG0002820	PV_ATCC8482_02916	PV_ATCC8482_02916
OG0002821	PV_ATCC8482_02917	PV_ATCC8482_02917
OG0002822	PV_ATCC8482_02918	PV_ATCC8482_02918
OG0002823	PV_ATCC8482_02919	PV_ATCC8482_02919
OG0002824	PV_ATCC8482_02920	PV_ATCC8482_02920
OG0002825	PV_ATCC8482_02921	PV_ATCC8482_02921
OG0002826	PV_ATCC8482_02922	PV_ATCC8482_02922
OG0002827	PV_ATCC8482_02923	PV_ATCC8482_02923
OG0002828	PV_ATCC8482_02924	PV_ATCC8482_02924
OG0002829	PV_ATCC8482_02925	PV_ATCC8482_02925
OG0002830	PV_ATCC8482_02926	PV_ATCC8482_02926
OG0002831	PV_ATCC8482_02927	PV_ATCC8482_02927
OG0002832	PV_ATCC8482_02928	PV_ATCC8482_02928
OG0002833	PV_ATCC8482_02929	PV_ATCC8482_02929
OG0002834	PV_ATCC8482_02930	PV_ATCC8482_02930
OG0002835	PV_ATCC8482_02931	PV_ATCC8482_02931
OG0002836	PV_ATCC8482_02932	PV_ATCC8482_02932
OG0002837	PV_ATCC8482_02933	PV_ATCC8482_02933
OG0002838	PV_ATCC8482_02934	PV_ATCC8482_02934
OG0002839	PV_ATCC8482_02935	PV_ATCC8482_02935
OG0002840	PV_ATCC8482_02936	PV_ATCC8482_02936
OG0002841	PV_ATCC8482_02937	PV_ATCC8482_02937
OG0002842	PV_ATCC8482_02938	PV_ATCC8482_02938
OG0002843	PV_ATCC8482_02939	PV_ATCC8482_02939
OG0002844	PV_ATCC8482_02940	PV_ATCC8482_02940
OG0002845	PV_ATCC8482_02941	PV_ATCC8482_02941
OG0002846	PV_ATCC8482_02942	PV_ATCC8482_02942
OG0002847	PV_ATCC8482_02943	PV_ATCC8482_02943
OG0002848	PV_ATCC8482_02944	PV_ATCC8482_02944
OG0002849	PV_ATCC8482_02945	PV_ATCC8482_02945
OG0002850	PV_ATCC8482_02946	PV_ATCC8482_02946
OG0002851	PV_ATCC8482_02947	PV_ATCC8482_02947
OG0002852	PV_ATCC8482_02948	PV_ATCC8482_02948
OG0002853	PV_ATCC8482_02949	PV_ATCC8482_02949
