Orthogroup	BU_ATCC8492	BU_ATCC8492_copy
OG0002217_1	BU_ATCC8492_02205	BU_ATCC8492_copy_02205
OG0002218_1	BU_ATCC8492_02206	BU_ATCC8492_copy_02206
OG0002219_1	BU_ATCC8492_02207	BU_ATCC8492_copy_02207
OG0002220_1	BU_ATCC8492_02208	BU_ATCC8492_copy_02208
OG0002221_1	BU_ATCC8492_02209	BU_ATCC8492_copy_02209
OG0002222_1	BU_ATCC8492_02210	BU_ATCC8492_copy_02210
OG0002223_1	BU_ATCC8492_02211	BU_ATCC8492_copy_02211
OG0002224_1	BU_ATCC8492_02212	BU_ATCC8492_copy_02212
OG0002225_1	BU_ATCC8492_02213	BU_ATCC8492_copy_02213
OG0002226_1	BU_ATCC8492_02214	BU_ATCC8492_copy_02214
OG0002227_1	BU_ATCC8492_02215	BU_ATCC8492_copy_02215
OG0002228_1	BU_ATCC8492_02217	BU_ATCC8492_copy_02217
OG0002229_1	BU_ATCC8492_02218	BU_ATCC8492_copy_02218
OG0002230_1	BU_ATCC8492_02219	BU_ATCC8492_copy_02219
OG0002231_1	BU_ATCC8492_02220	BU_ATCC8492_copy_02220
OG0002232_1	BU_ATCC8492_02221	BU_ATCC8492_copy_02221
OG0002233_1	BU_ATCC8492_02222	BU_ATCC8492_copy_02222
OG0002234_1	BU_ATCC8492_02223	BU_ATCC8492_copy_02223
OG0002235_1	BU_ATCC8492_02225	BU_ATCC8492_copy_02225
OG0002236_1	BU_ATCC8492_02226	BU_ATCC8492_copy_02226
OG0002237_1	BU_ATCC8492_02227	BU_ATCC8492_copy_02227
OG0002238_1	BU_ATCC8492_02228	BU_ATCC8492_copy_02228
OG0002239_1	BU_ATCC8492_02230	BU_ATCC8492_copy_02230
OG0002240_1	BU_ATCC8492_02231	BU_ATCC8492_copy_02231
OG0002241_1	BU_ATCC8492_02232	BU_ATCC8492_copy_02232
OG0002242_1	BU_ATCC8492_02233	BU_ATCC8492_copy_02233
OG0002243_1	BU_ATCC8492_02234	BU_ATCC8492_copy_02234
OG0002244_1	BU_ATCC8492_02235	BU_ATCC8492_copy_02235
OG0002245_1	BU_ATCC8492_02236	BU_ATCC8492_copy_02236
OG0002246_1	BU_ATCC8492_02237	BU_ATCC8492_copy_02237
OG0002247_1	BU_ATCC8492_02238	BU_ATCC8492_copy_02238
OG0002248_1	BU_ATCC8492_02239	BU_ATCC8492_copy_02239
OG0002249_1	BU_ATCC8492_02240	BU_ATCC8492_copy_02240
OG0002250_1	BU_ATCC8492_02241	BU_ATCC8492_copy_02241
OG0002251_1	BU_ATCC8492_02242	BU_ATCC8492_copy_02242
OG0002252_1	BU_ATCC8492_02243	BU_ATCC8492_copy_02243
OG0002253_1	BU_ATCC8492_02244	BU_ATCC8492_copy_02244
OG0002254_1	BU_ATCC8492_02245	BU_ATCC8492_copy_02245
OG0002255_1	BU_ATCC8492_02246	BU_ATCC8492_copy_02246
OG0002256_1	BU_ATCC8492_02247	BU_ATCC8492_copy_02247
OG0002257_1	BU_ATCC8492_02248	BU_ATCC8492_copy_02248
OG0002258_1	BU_ATCC8492_02249	BU_ATCC8492_copy_02249
OG0002259_1	BU_ATCC8492_02250	BU_ATCC8492_copy_02250
OG0002260_1	BU_ATCC8492_02251	BU_ATCC8492_copy_02251
OG0002261_1	BU_ATCC8492_02252	BU_ATCC8492_copy_02252
OG0002262_1	BU_ATCC8492_02253	BU_ATCC8492_copy_02253
OG0002263_1	BU_ATCC8492_02254	BU_ATCC8492_copy_02254
OG0002264_1	BU_ATCC8492_02255	BU_ATCC8492_copy_02255
OG0002265_1	BU_ATCC8492_02256	BU_ATCC8492_copy_02256
OG0002266_1	BU_ATCC8492_02257	BU_ATCC8492_copy_02257
OG0002267_1	BU_ATCC8492_02258	BU_ATCC8492_copy_02258
OG0002268_1	BU_ATCC8492_02259	BU_ATCC8492_copy_02259
OG0002269_1	BU_ATCC8492_02260	BU_ATCC8492_copy_02260
OG0002270_1	BU_ATCC8492_02261	BU_ATCC8492_copy_02261
OG0002271_1	BU_ATCC8492_02262	BU_ATCC8492_copy_02262
OG0002272_1	BU_ATCC8492_02263	BU_ATCC8492_copy_02263
OG0002273_1	BU_ATCC8492_02264	BU_ATCC8492_copy_02264
OG0002274_1	BU_ATCC8492_02265	BU_ATCC8492_copy_02265
OG0002275_1	BU_ATCC8492_02266	BU_ATCC8492_copy_02266
OG0002276_1	BU_ATCC8492_02267	BU_ATCC8492_copy_02267
OG0002277_1	BU_ATCC8492_02268	BU_ATCC8492_copy_02268
OG0002278_1	BU_ATCC8492_02269	BU_ATCC8492_copy_02269
OG0002279_1	BU_ATCC8492_02270	BU_ATCC8492_copy_02270
OG0002280_1	BU_ATCC8492_02271	BU_ATCC8492_copy_02271
OG0002281_1	BU_ATCC8492_02272	BU_ATCC8492_copy_02272
OG0002282_1	BU_ATCC8492_02273	BU_ATCC8492_copy_02273
OG0002283_1	BU_ATCC8492_02274	BU_ATCC8492_copy_02274
OG0002284_1	BU_ATCC8492_02275	BU_ATCC8492_copy_02275
OG0002285_1	BU_ATCC8492_02276	BU_ATCC8492_copy_02276
OG0002286_1	BU_ATCC8492_02277	BU_ATCC8492_copy_02277
OG0002287_1	BU_ATCC8492_02279	BU_ATCC8492_copy_02279
OG0002288_1	BU_ATCC8492_02280	BU_ATCC8492_copy_02280
OG0002289_1	BU_ATCC8492_02281	BU_ATCC8492_copy_02281
OG0002290_1	BU_ATCC8492_02282	BU_ATCC8492_copy_02282
OG0002291_1	BU_ATCC8492_02283	BU_ATCC8492_copy_02283
OG0002292_1	BU_ATCC8492_02284	BU_ATCC8492_copy_02284
OG0002293_1	BU_ATCC8492_02285	BU_ATCC8492_copy_02285
OG0002294_1	BU_ATCC8492_02286	BU_ATCC8492_copy_02286
OG0002295_1	BU_ATCC8492_02287	BU_ATCC8492_copy_02287
OG0002296_1	BU_ATCC8492_02288	BU_ATCC8492_copy_02288
OG0002297_1	BU_ATCC8492_02289	BU_ATCC8492_copy_02289
OG0002298_1	BU_ATCC8492_02290	BU_ATCC8492_copy_02290
OG0002299_1	BU_ATCC8492_02291	BU_ATCC8492_copy_02291
OG0002300_1	BU_ATCC8492_02292	BU_ATCC8492_copy_02292
OG0002301_1	BU_ATCC8492_02293	BU_ATCC8492_copy_02293
OG0002302_1	BU_ATCC8492_02294	BU_ATCC8492_copy_02294
OG0002303_1	BU_ATCC8492_02295	BU_ATCC8492_copy_02295
OG0002304_1	BU_ATCC8492_02296	BU_ATCC8492_copy_02296
OG0002305_1	BU_ATCC8492_02297	BU_ATCC8492_copy_02297
OG0002306_1	BU_ATCC8492_02298	BU_ATCC8492_copy_02298
OG0002307_1	BU_ATCC8492_02299	BU_ATCC8492_copy_02299
OG0002308_1	BU_ATCC8492_02300	BU_ATCC8492_copy_02300
OG0002309_1	BU_ATCC8492_02301	BU_ATCC8492_copy_02301
OG0002310_1	BU_ATCC8492_02302	BU_ATCC8492_copy_02302
OG0002311_1	BU_ATCC8492_02303	BU_ATCC8492_copy_02303
OG0002312_1	BU_ATCC8492_02304	BU_ATCC8492_copy_02304
OG0002313_1	BU_ATCC8492_02305	BU_ATCC8492_copy_02305
OG0002314_1	BU_ATCC8492_02306	BU_ATCC8492_copy_02306
OG0002315_1	BU_ATCC8492_02307	BU_ATCC8492_copy_02307
OG0002316_1	BU_ATCC8492_02308	BU_ATCC8492_copy_02308
OG0002317_1	BU_ATCC8492_02309	BU_ATCC8492_copy_02309
OG0002318_1	BU_ATCC8492_02310	BU_ATCC8492_copy_02310
OG0002319_1	BU_ATCC8492_02311	BU_ATCC8492_copy_02311
OG0002320_1	BU_ATCC8492_02312	BU_ATCC8492_copy_02312
OG0002321_1	BU_ATCC8492_02313	BU_ATCC8492_copy_02313
OG0002322_1	BU_ATCC8492_02314	BU_ATCC8492_copy_02314
OG0002323_1	BU_ATCC8492_02315	BU_ATCC8492_copy_02315
OG0002324_1	BU_ATCC8492_02316	BU_ATCC8492_copy_02316
OG0002325_1	BU_ATCC8492_02317	BU_ATCC8492_copy_02317
OG0002326_1	BU_ATCC8492_02318	BU_ATCC8492_copy_02318
OG0002327_1	BU_ATCC8492_02319	BU_ATCC8492_copy_02319
OG0002328_1	BU_ATCC8492_02320	BU_ATCC8492_copy_02320
OG0002329_1	BU_ATCC8492_02321	BU_ATCC8492_copy_02321
OG0002330_1	BU_ATCC8492_02322	BU_ATCC8492_copy_02322
OG0002331_1	BU_ATCC8492_02323	BU_ATCC8492_copy_02323
OG0002332_1	BU_ATCC8492_02324	BU_ATCC8492_copy_02324
OG0002333_1	BU_ATCC8492_02325	BU_ATCC8492_copy_02325
OG0002334_1	BU_ATCC8492_02326	BU_ATCC8492_copy_02326
OG0002335_1	BU_ATCC8492_02327	BU_ATCC8492_copy_02327
OG0002336_1	BU_ATCC8492_02328	BU_ATCC8492_copy_02328
OG0002337_1	BU_ATCC8492_02329	BU_ATCC8492_copy_02329
OG0002338_1	BU_ATCC8492_02330	BU_ATCC8492_copy_02330
OG0002339_1	BU_ATCC8492_02331	BU_ATCC8492_copy_02331
OG0002340_1	BU_ATCC8492_02332	BU_ATCC8492_copy_02332
OG0002341_1	BU_ATCC8492_02333	BU_ATCC8492_copy_02333
OG0002342_1	BU_ATCC8492_02334	BU_ATCC8492_copy_02334
OG0002343_1	BU_ATCC8492_02335	BU_ATCC8492_copy_02335
OG0002344_1	BU_ATCC8492_02336	BU_ATCC8492_copy_02336
OG0002345_1	BU_ATCC8492_02337	BU_ATCC8492_copy_02337
OG0002346_1	BU_ATCC8492_02338	BU_ATCC8492_copy_02338
OG0002347_1	BU_ATCC8492_02339	BU_ATCC8492_copy_02339
OG0002348_1	BU_ATCC8492_02340	BU_ATCC8492_copy_02340
OG0002349_1	BU_ATCC8492_02341	BU_ATCC8492_copy_02341
OG0002350_1	BU_ATCC8492_02342	BU_ATCC8492_copy_02342
OG0002351_1	BU_ATCC8492_02343	BU_ATCC8492_copy_02343
OG0002352_1	BU_ATCC8492_02344	BU_ATCC8492_copy_02344
OG0002353_1	BU_ATCC8492_02345	BU_ATCC8492_copy_02345
OG0002354_1	BU_ATCC8492_02346	BU_ATCC8492_copy_02346
OG0002355_1	BU_ATCC8492_02347	BU_ATCC8492_copy_02347
OG0002356_1	BU_ATCC8492_02348	BU_ATCC8492_copy_02348
OG0002357_1	BU_ATCC8492_02349	BU_ATCC8492_copy_02349
OG0002358_1	BU_ATCC8492_02352	BU_ATCC8492_copy_02352
OG0002359_1	BU_ATCC8492_02353	BU_ATCC8492_copy_02353
OG0002360_1	BU_ATCC8492_02354	BU_ATCC8492_copy_02354
OG0002361_1	BU_ATCC8492_02355	BU_ATCC8492_copy_02355
OG0002362_1	BU_ATCC8492_02356	BU_ATCC8492_copy_02356
OG0002363_1	BU_ATCC8492_02357	BU_ATCC8492_copy_02357
OG0002364_1	BU_ATCC8492_02360	BU_ATCC8492_copy_02360
OG0002365_1	BU_ATCC8492_02361	BU_ATCC8492_copy_02361
OG0002366_1	BU_ATCC8492_02362	BU_ATCC8492_copy_02362
OG0002367_1	BU_ATCC8492_02363	BU_ATCC8492_copy_02363
OG0002368_1	BU_ATCC8492_02364	BU_ATCC8492_copy_02364
OG0002369_1	BU_ATCC8492_02365	BU_ATCC8492_copy_02365
OG0002370_1	BU_ATCC8492_02366	BU_ATCC8492_copy_02366
OG0002371_1	BU_ATCC8492_02367	BU_ATCC8492_copy_02367
OG0002372_1	BU_ATCC8492_02368	BU_ATCC8492_copy_02368
OG0002373_1	BU_ATCC8492_02369	BU_ATCC8492_copy_02369
OG0002374_1	BU_ATCC8492_02370	BU_ATCC8492_copy_02370
OG0002375_1	BU_ATCC8492_02371	BU_ATCC8492_copy_02371
OG0002376_1	BU_ATCC8492_02372	BU_ATCC8492_copy_02372
OG0002377_1	BU_ATCC8492_02373	BU_ATCC8492_copy_02373
OG0002378_1	BU_ATCC8492_02375	BU_ATCC8492_copy_02375
OG0002379_1	BU_ATCC8492_02376	BU_ATCC8492_copy_02376
OG0002380_1	BU_ATCC8492_02377	BU_ATCC8492_copy_02377
OG0002381_1	BU_ATCC8492_02378	BU_ATCC8492_copy_02378
OG0002382_1	BU_ATCC8492_02379	BU_ATCC8492_copy_02379
OG0002383_1	BU_ATCC8492_02380	BU_ATCC8492_copy_02380
OG0002384_1	BU_ATCC8492_02381	BU_ATCC8492_copy_02381
OG0002385_1	BU_ATCC8492_02382	BU_ATCC8492_copy_02382
OG0002386_1	BU_ATCC8492_02383	BU_ATCC8492_copy_02383
OG0002387_1	BU_ATCC8492_02384	BU_ATCC8492_copy_02384
OG0002388_1	BU_ATCC8492_02385	BU_ATCC8492_copy_02385
OG0002389_1	BU_ATCC8492_02386	BU_ATCC8492_copy_02386
OG0002390_1	BU_ATCC8492_02387	BU_ATCC8492_copy_02387
OG0002391_1	BU_ATCC8492_02388	BU_ATCC8492_copy_02388
OG0002392_1	BU_ATCC8492_02389	BU_ATCC8492_copy_02389
OG0002393_1	BU_ATCC8492_02390	BU_ATCC8492_copy_02390
OG0002394_1	BU_ATCC8492_02391	BU_ATCC8492_copy_02391
OG0002395_1	BU_ATCC8492_02392	BU_ATCC8492_copy_02392
OG0002396_1	BU_ATCC8492_02393	BU_ATCC8492_copy_02393
OG0002397_1	BU_ATCC8492_02394	BU_ATCC8492_copy_02394
OG0002398_1	BU_ATCC8492_02395	BU_ATCC8492_copy_02395
OG0002399_1	BU_ATCC8492_02396	BU_ATCC8492_copy_02396
OG0002400_1	BU_ATCC8492_02397	BU_ATCC8492_copy_02397
OG0002401_1	BU_ATCC8492_02398	BU_ATCC8492_copy_02398
OG0002402_1	BU_ATCC8492_02399	BU_ATCC8492_copy_02399
OG0002403_1	BU_ATCC8492_02400	BU_ATCC8492_copy_02400
OG0002404_1	BU_ATCC8492_02401	BU_ATCC8492_copy_02401
OG0002405_1	BU_ATCC8492_02402	BU_ATCC8492_copy_02402
OG0002406_1	BU_ATCC8492_02403	BU_ATCC8492_copy_02403
OG0002407_1	BU_ATCC8492_02404	BU_ATCC8492_copy_02404
OG0002408_1	BU_ATCC8492_02405	BU_ATCC8492_copy_02405
OG0002409_1	BU_ATCC8492_02406	BU_ATCC8492_copy_02406
OG0002410_1	BU_ATCC8492_02408	BU_ATCC8492_copy_02408
OG0002411_1	BU_ATCC8492_02410	BU_ATCC8492_copy_02410
OG0002412_1	BU_ATCC8492_02411	BU_ATCC8492_copy_02411
OG0002413_1	BU_ATCC8492_02412	BU_ATCC8492_copy_02412
OG0002414_1	BU_ATCC8492_02413	BU_ATCC8492_copy_02413
OG0002415_1	BU_ATCC8492_02414	BU_ATCC8492_copy_02414
OG0002416_1	BU_ATCC8492_02415	BU_ATCC8492_copy_02415
OG0002417_1	BU_ATCC8492_02416	BU_ATCC8492_copy_02416
OG0002418_1	BU_ATCC8492_02417	BU_ATCC8492_copy_02417
OG0002419_1	BU_ATCC8492_02418	BU_ATCC8492_copy_02418
OG0002420_1	BU_ATCC8492_02419	BU_ATCC8492_copy_02419
OG0002421_1	BU_ATCC8492_02420	BU_ATCC8492_copy_02420
OG0002422_1	BU_ATCC8492_02421	BU_ATCC8492_copy_02421
OG0002423_1	BU_ATCC8492_02422	BU_ATCC8492_copy_02422
OG0002424_1	BU_ATCC8492_02423	BU_ATCC8492_copy_02423
OG0002425_1	BU_ATCC8492_02424	BU_ATCC8492_copy_02424
OG0002426_1	BU_ATCC8492_02425	BU_ATCC8492_copy_02425
OG0002427_1	BU_ATCC8492_02426	BU_ATCC8492_copy_02426
OG0002428_1	BU_ATCC8492_02427	BU_ATCC8492_copy_02427
OG0002429_1	BU_ATCC8492_02428	BU_ATCC8492_copy_02428
OG0002430_1	BU_ATCC8492_02429	BU_ATCC8492_copy_02429
OG0002431_1	BU_ATCC8492_02430	BU_ATCC8492_copy_02430
OG0002432_1	BU_ATCC8492_02431	BU_ATCC8492_copy_02431
OG0002433_1	BU_ATCC8492_02432	BU_ATCC8492_copy_02432
OG0002434_1	BU_ATCC8492_02433	BU_ATCC8492_copy_02433
OG0002435_1	BU_ATCC8492_02434	BU_ATCC8492_copy_02434
OG0002436_1	BU_ATCC8492_02435	BU_ATCC8492_copy_02435
OG0002437_1	BU_ATCC8492_02436	BU_ATCC8492_copy_02436
OG0002438_1	BU_ATCC8492_02437	BU_ATCC8492_copy_02437
OG0002439_1	BU_ATCC8492_02438	BU_ATCC8492_copy_02438
OG0002440_1	BU_ATCC8492_02439	BU_ATCC8492_copy_02439
OG0002441_1	BU_ATCC8492_02443	BU_ATCC8492_copy_02443
OG0002442_1	BU_ATCC8492_02444	BU_ATCC8492_copy_02444
OG0002443_1	BU_ATCC8492_02445	BU_ATCC8492_copy_02445
OG0002444_1	BU_ATCC8492_02446	BU_ATCC8492_copy_02446
OG0002445_1	BU_ATCC8492_02447	BU_ATCC8492_copy_02447
OG0002446_1	BU_ATCC8492_02448	BU_ATCC8492_copy_02448
OG0002447_1	BU_ATCC8492_02449	BU_ATCC8492_copy_02449
OG0002448_1	BU_ATCC8492_02450	BU_ATCC8492_copy_02450
OG0002449_1	BU_ATCC8492_02451	BU_ATCC8492_copy_02451
OG0002450_1	BU_ATCC8492_02453	BU_ATCC8492_copy_02453
OG0002451_1	BU_ATCC8492_02456	BU_ATCC8492_copy_02456
OG0002452_1	BU_ATCC8492_02457	BU_ATCC8492_copy_02457
OG0002453_1	BU_ATCC8492_02458	BU_ATCC8492_copy_02458
OG0002454_1	BU_ATCC8492_02459	BU_ATCC8492_copy_02459
OG0002455_1	BU_ATCC8492_02460	BU_ATCC8492_copy_02460
OG0002456_1	BU_ATCC8492_02461	BU_ATCC8492_copy_02461
OG0002457_1	BU_ATCC8492_02462	BU_ATCC8492_copy_02462
OG0002458_1	BU_ATCC8492_02463	BU_ATCC8492_copy_02463
OG0002459_1	BU_ATCC8492_02464	BU_ATCC8492_copy_02464
OG0002460_1	BU_ATCC8492_02465	BU_ATCC8492_copy_02465
OG0002461_1	BU_ATCC8492_02466	BU_ATCC8492_copy_02466
OG0002462_1	BU_ATCC8492_02467	BU_ATCC8492_copy_02467
OG0002463_1	BU_ATCC8492_02468	BU_ATCC8492_copy_02468
OG0002464_1	BU_ATCC8492_02469	BU_ATCC8492_copy_02469
OG0002465_1	BU_ATCC8492_02470	BU_ATCC8492_copy_02470
OG0002466_1	BU_ATCC8492_02471	BU_ATCC8492_copy_02471
OG0002467_1	BU_ATCC8492_02472	BU_ATCC8492_copy_02472
OG0002468_1	BU_ATCC8492_02473	BU_ATCC8492_copy_02473
OG0002469_1	BU_ATCC8492_02474	BU_ATCC8492_copy_02474
OG0002470_1	BU_ATCC8492_02475	BU_ATCC8492_copy_02475
OG0002471_1	BU_ATCC8492_02476	BU_ATCC8492_copy_02476
OG0002472_1	BU_ATCC8492_02477	BU_ATCC8492_copy_02477
OG0002473_1	BU_ATCC8492_02478	BU_ATCC8492_copy_02478
OG0002474_1	BU_ATCC8492_02479	BU_ATCC8492_copy_02479
OG0002475_1	BU_ATCC8492_02480	BU_ATCC8492_copy_02480
OG0002476_1	BU_ATCC8492_02481	BU_ATCC8492_copy_02481
OG0002477_1	BU_ATCC8492_02483	BU_ATCC8492_copy_02483
OG0002478_1	BU_ATCC8492_02484	BU_ATCC8492_copy_02484
OG0002479_1	BU_ATCC8492_02485	BU_ATCC8492_copy_02485
OG0002480_1	BU_ATCC8492_02486	BU_ATCC8492_copy_02486
OG0002481_1	BU_ATCC8492_02487	BU_ATCC8492_copy_02487
OG0002482_1	BU_ATCC8492_02488	BU_ATCC8492_copy_02488
OG0002483_1	BU_ATCC8492_02489	BU_ATCC8492_copy_02489
OG0002484_1	BU_ATCC8492_02490	BU_ATCC8492_copy_02490
OG0002485_1	BU_ATCC8492_02491	BU_ATCC8492_copy_02491
OG0002486_1	BU_ATCC8492_02492	BU_ATCC8492_copy_02492
OG0002487_1	BU_ATCC8492_02493	BU_ATCC8492_copy_02493
OG0002488_1	BU_ATCC8492_02494	BU_ATCC8492_copy_02494
OG0002489_1	BU_ATCC8492_02495	BU_ATCC8492_copy_02495
OG0002490_1	BU_ATCC8492_02496	BU_ATCC8492_copy_02496
OG0002491_1	BU_ATCC8492_02497	BU_ATCC8492_copy_02497
OG0002492_1	BU_ATCC8492_02498	BU_ATCC8492_copy_02498
OG0002493_1	BU_ATCC8492_02499	BU_ATCC8492_copy_02499
OG0002494_1	BU_ATCC8492_02500	BU_ATCC8492_copy_02500
OG0002495_1	BU_ATCC8492_02501	BU_ATCC8492_copy_02501
OG0002496_1	BU_ATCC8492_02502	BU_ATCC8492_copy_02502
OG0002497_1	BU_ATCC8492_02503	BU_ATCC8492_copy_02503
OG0002498_1	BU_ATCC8492_02504	BU_ATCC8492_copy_02504
OG0002499_1	BU_ATCC8492_02505	BU_ATCC8492_copy_02505
OG0002500_1	BU_ATCC8492_02506	BU_ATCC8492_copy_02506
OG0002501_1	BU_ATCC8492_02507	BU_ATCC8492_copy_02507
OG0002502_1	BU_ATCC8492_02508	BU_ATCC8492_copy_02508
OG0002503_1	BU_ATCC8492_02509	BU_ATCC8492_copy_02509
OG0002504_1	BU_ATCC8492_02510	BU_ATCC8492_copy_02510
OG0002505_1	BU_ATCC8492_02511	BU_ATCC8492_copy_02511
OG0002506_1	BU_ATCC8492_02512	BU_ATCC8492_copy_02512
OG0002507_1	BU_ATCC8492_02513	BU_ATCC8492_copy_02513
OG0002508_1	BU_ATCC8492_02514	BU_ATCC8492_copy_02514
OG0002509_1	BU_ATCC8492_02515	BU_ATCC8492_copy_02515
OG0002510_1	BU_ATCC8492_02516	BU_ATCC8492_copy_02516
OG0002511_1	BU_ATCC8492_02517	BU_ATCC8492_copy_02517
OG0002512_1	BU_ATCC8492_02518	BU_ATCC8492_copy_02518
OG0002513_1	BU_ATCC8492_02519	BU_ATCC8492_copy_02519
OG0002514_1	BU_ATCC8492_02520	BU_ATCC8492_copy_02520
OG0002515_1	BU_ATCC8492_02521	BU_ATCC8492_copy_02521
OG0002516_1	BU_ATCC8492_02522	BU_ATCC8492_copy_02522
OG0002517_1	BU_ATCC8492_02523	BU_ATCC8492_copy_02523
OG0002518_1	BU_ATCC8492_02524	BU_ATCC8492_copy_02524
OG0002519_1	BU_ATCC8492_02525	BU_ATCC8492_copy_02525
OG0002520_1	BU_ATCC8492_02526	BU_ATCC8492_copy_02526
OG0002521_1	BU_ATCC8492_02527	BU_ATCC8492_copy_02527
OG0002522_1	BU_ATCC8492_02528	BU_ATCC8492_copy_02528
OG0002523_1	BU_ATCC8492_02529	BU_ATCC8492_copy_02529
OG0002524_1	BU_ATCC8492_02530	BU_ATCC8492_copy_02530
OG0002525_1	BU_ATCC8492_02531	BU_ATCC8492_copy_02531
OG0002526_1	BU_ATCC8492_02532	BU_ATCC8492_copy_02532
OG0002527_1	BU_ATCC8492_02533	BU_ATCC8492_copy_02533
OG0002528_1	BU_ATCC8492_02534	BU_ATCC8492_copy_02534
OG0002529_1	BU_ATCC8492_02535	BU_ATCC8492_copy_02535
OG0002530_1	BU_ATCC8492_02536	BU_ATCC8492_copy_02536
OG0002531_1	BU_ATCC8492_02537	BU_ATCC8492_copy_02537
OG0002532_1	BU_ATCC8492_02539	BU_ATCC8492_copy_02539
OG0002533_1	BU_ATCC8492_02540	BU_ATCC8492_copy_02540
OG0002534_1	BU_ATCC8492_02541	BU_ATCC8492_copy_02541
OG0002535_1	BU_ATCC8492_02542	BU_ATCC8492_copy_02542
OG0002536_1	BU_ATCC8492_02543	BU_ATCC8492_copy_02543
OG0002537_1	BU_ATCC8492_02544	BU_ATCC8492_copy_02544
OG0002538_1	BU_ATCC8492_02545	BU_ATCC8492_copy_02545
OG0002539_1	BU_ATCC8492_02546	BU_ATCC8492_copy_02546
OG0002540_1	BU_ATCC8492_02547	BU_ATCC8492_copy_02547
OG0002541_1	BU_ATCC8492_02550	BU_ATCC8492_copy_02550
OG0002542_1	BU_ATCC8492_02551	BU_ATCC8492_copy_02551
OG0002543_1	BU_ATCC8492_02552	BU_ATCC8492_copy_02552
OG0002544_1	BU_ATCC8492_02553	BU_ATCC8492_copy_02553
OG0002545_1	BU_ATCC8492_02554	BU_ATCC8492_copy_02554
OG0002546_1	BU_ATCC8492_02555	BU_ATCC8492_copy_02555
OG0002547_1	BU_ATCC8492_02556	BU_ATCC8492_copy_02556
OG0002548_1	BU_ATCC8492_02557	BU_ATCC8492_copy_02557
OG0002549_1	BU_ATCC8492_02558	BU_ATCC8492_copy_02558
OG0002550_1	BU_ATCC8492_02559	BU_ATCC8492_copy_02559
OG0002551_1	BU_ATCC8492_02560	BU_ATCC8492_copy_02560
OG0002552_1	BU_ATCC8492_02561	BU_ATCC8492_copy_02561
OG0002553_1	BU_ATCC8492_02562	BU_ATCC8492_copy_02562
OG0002554_1	BU_ATCC8492_02563	BU_ATCC8492_copy_02563
OG0002555_1	BU_ATCC8492_02564	BU_ATCC8492_copy_02564
OG0002556_1	BU_ATCC8492_02565	BU_ATCC8492_copy_02565
OG0002557_1	BU_ATCC8492_02566	BU_ATCC8492_copy_02566
OG0002558_1	BU_ATCC8492_02567	BU_ATCC8492_copy_02567
OG0002559_1	BU_ATCC8492_02568	BU_ATCC8492_copy_02568
OG0002560_1	BU_ATCC8492_02569	BU_ATCC8492_copy_02569
OG0002561_1	BU_ATCC8492_02570	BU_ATCC8492_copy_02570
OG0002562_1	BU_ATCC8492_02571	BU_ATCC8492_copy_02571
OG0002563_1	BU_ATCC8492_02572	BU_ATCC8492_copy_02572
OG0002564_1	BU_ATCC8492_02573	BU_ATCC8492_copy_02573
OG0002565_1	BU_ATCC8492_02574	BU_ATCC8492_copy_02574
OG0002566_1	BU_ATCC8492_02575	BU_ATCC8492_copy_02575
OG0002567_1	BU_ATCC8492_02576	BU_ATCC8492_copy_02576
OG0002568_1	BU_ATCC8492_02577	BU_ATCC8492_copy_02577
OG0002569_1	BU_ATCC8492_02578	BU_ATCC8492_copy_02578
OG0002570_1	BU_ATCC8492_02579	BU_ATCC8492_copy_02579
OG0002571_1	BU_ATCC8492_02580	BU_ATCC8492_copy_02580
OG0002572_1	BU_ATCC8492_02581	BU_ATCC8492_copy_02581
OG0002573_1	BU_ATCC8492_02582	BU_ATCC8492_copy_02582
OG0002574_1	BU_ATCC8492_02583	BU_ATCC8492_copy_02583
OG0002575_1	BU_ATCC8492_02584	BU_ATCC8492_copy_02584
OG0002576_1	BU_ATCC8492_02585	BU_ATCC8492_copy_02585
OG0002577_1	BU_ATCC8492_02586	BU_ATCC8492_copy_02586
OG0002578_1	BU_ATCC8492_02587	BU_ATCC8492_copy_02587
OG0002579_1	BU_ATCC8492_02588	BU_ATCC8492_copy_02588
OG0002580_1	BU_ATCC8492_02589	BU_ATCC8492_copy_02589
OG0002581_1	BU_ATCC8492_02590	BU_ATCC8492_copy_02590
OG0002582_1	BU_ATCC8492_02591	BU_ATCC8492_copy_02591
OG0002583_1	BU_ATCC8492_02592	BU_ATCC8492_copy_02592
OG0002584_1	BU_ATCC8492_02593	BU_ATCC8492_copy_02593
OG0002585_1	BU_ATCC8492_02594	BU_ATCC8492_copy_02594
OG0002586_1	BU_ATCC8492_02595	BU_ATCC8492_copy_02595
OG0002587_1	BU_ATCC8492_02596	BU_ATCC8492_copy_02596
OG0002588_1	BU_ATCC8492_02597	BU_ATCC8492_copy_02597
OG0002589_1	BU_ATCC8492_02598	BU_ATCC8492_copy_02598
OG0002590_1	BU_ATCC8492_02599	BU_ATCC8492_copy_02599
OG0002591_1	BU_ATCC8492_02600	BU_ATCC8492_copy_02600
OG0002592_1	BU_ATCC8492_02607	BU_ATCC8492_copy_02607
OG0002593_1	BU_ATCC8492_02608	BU_ATCC8492_copy_02608
