Orthogroup	BU_ATCC8492	PV_ATCC8482	PV_ATCC8482_copy
OG0001250_1	BU_ATCC8492_01287	PV_ATCC8482_03614	PV_ATCC8482_copy_03614
OG0001251_1	BU_ATCC8492_01289	PV_ATCC8482_03616	PV_ATCC8482_copy_03616
OG0001252_1	BU_ATCC8492_01290	PV_ATCC8482_03617	PV_ATCC8482_copy_03617
OG0001253_1	NA	PV_ATCC8482_03618	PV_ATCC8482_copy_03618
OG0001253_2	BU_ATCC8492_01291	NA	NA
OG0001254_1	NA	PV_ATCC8482_01532	PV_ATCC8482_copy_01532
OG0001254_2	BU_ATCC8492_01315	NA	NA
OG0001255_1	NA	PV_ATCC8482_01533	PV_ATCC8482_copy_01533
OG0001255_2	BU_ATCC8492_01316	NA	NA
OG0001256_1	NA	PV_ATCC8482_01534	PV_ATCC8482_copy_01534
OG0001256_2	BU_ATCC8492_01317	NA	NA
OG0001257_1	NA	PV_ATCC8482_00862	PV_ATCC8482_copy_00862
OG0001257_2	BU_ATCC8492_01318	NA	NA
OG0001258_1	NA	PV_ATCC8482_00861	PV_ATCC8482_copy_00861
OG0001258_2	BU_ATCC8492_01319	NA	NA
OG0001259_1	NA	PV_ATCC8482_00860	PV_ATCC8482_copy_00860
OG0001259_2	BU_ATCC8492_01320	NA	NA
OG0001260_1	BU_ATCC8492_01322	PV_ATCC8482_00858	PV_ATCC8482_copy_00858
OG0001261_1	BU_ATCC8492_01326	PV_ATCC8482_00853	PV_ATCC8482_copy_00853
OG0001262_1	BU_ATCC8492_01328	PV_ATCC8482_00850	PV_ATCC8482_copy_00850
OG0001263_1	BU_ATCC8492_01329	PV_ATCC8482_00849	PV_ATCC8482_copy_00849
OG0001264_1	BU_ATCC8492_01330	PV_ATCC8482_00848	PV_ATCC8482_copy_00848
OG0001265_1	BU_ATCC8492_01331	PV_ATCC8482_00847	PV_ATCC8482_copy_00847
OG0001266_1	BU_ATCC8492_01332	PV_ATCC8482_00846	PV_ATCC8482_copy_00846
OG0001267_1	BU_ATCC8492_01333	PV_ATCC8482_00845	PV_ATCC8482_copy_00845
OG0001268_1	BU_ATCC8492_01334	PV_ATCC8482_00844	PV_ATCC8482_copy_00844
OG0001269_1	BU_ATCC8492_01335	PV_ATCC8482_00842	PV_ATCC8482_copy_00842
OG0001270_1	BU_ATCC8492_01336	PV_ATCC8482_00841	PV_ATCC8482_copy_00841
OG0001271_1	BU_ATCC8492_01337	PV_ATCC8482_00840	PV_ATCC8482_copy_00840
OG0001272_1	BU_ATCC8492_01338	PV_ATCC8482_00839	PV_ATCC8482_copy_00839
OG0001273_1	BU_ATCC8492_01339	PV_ATCC8482_00838	PV_ATCC8482_copy_00838
OG0001274_1	BU_ATCC8492_01340	PV_ATCC8482_00837	PV_ATCC8482_copy_00837
OG0001275_1	BU_ATCC8492_01341	PV_ATCC8482_00836	PV_ATCC8482_copy_00836
OG0001276_1	BU_ATCC8492_01342	PV_ATCC8482_00835	PV_ATCC8482_copy_00835
OG0001277_1	BU_ATCC8492_01343	PV_ATCC8482_00834	PV_ATCC8482_copy_00834
OG0001278_1	BU_ATCC8492_01344	PV_ATCC8482_00833	PV_ATCC8482_copy_00833
OG0001279_1	BU_ATCC8492_01345	PV_ATCC8482_00832	PV_ATCC8482_copy_00832
OG0001280_1	BU_ATCC8492_01346	PV_ATCC8482_00831	PV_ATCC8482_copy_00831
OG0001281_1	BU_ATCC8492_01347	PV_ATCC8482_00830	PV_ATCC8482_copy_00830
OG0001282_1	BU_ATCC8492_01348	PV_ATCC8482_00829	PV_ATCC8482_copy_00829
OG0001283_1	BU_ATCC8492_01349	PV_ATCC8482_00828	PV_ATCC8482_copy_00828
OG0001284_1	BU_ATCC8492_01350	PV_ATCC8482_00827	PV_ATCC8482_copy_00827
OG0001285_1	BU_ATCC8492_01351	PV_ATCC8482_00826	PV_ATCC8482_copy_00826
OG0001286_1	BU_ATCC8492_01352	PV_ATCC8482_00825	PV_ATCC8482_copy_00825
OG0001287_1	BU_ATCC8492_01353	PV_ATCC8482_00824	PV_ATCC8482_copy_00824
OG0001288_1	BU_ATCC8492_01354	PV_ATCC8482_00823	PV_ATCC8482_copy_00823
OG0001289_1	BU_ATCC8492_01355	PV_ATCC8482_00822	PV_ATCC8482_copy_00822
OG0001290_1	BU_ATCC8492_01356	PV_ATCC8482_00821	PV_ATCC8482_copy_00821
OG0001291_1	BU_ATCC8492_01357	PV_ATCC8482_00820	PV_ATCC8482_copy_00820
OG0001292_1	BU_ATCC8492_01358	PV_ATCC8482_00819	PV_ATCC8482_copy_00819
OG0001293_1	BU_ATCC8492_01359	PV_ATCC8482_00818	PV_ATCC8482_copy_00818
OG0001294_1	BU_ATCC8492_01360	PV_ATCC8482_00817	PV_ATCC8482_copy_00817
OG0001295_1	BU_ATCC8492_01361	PV_ATCC8482_00816	PV_ATCC8482_copy_00816
OG0001296_1	BU_ATCC8492_01362	PV_ATCC8482_00815	PV_ATCC8482_copy_00815
OG0001297_1	BU_ATCC8492_01363	PV_ATCC8482_00814	PV_ATCC8482_copy_00814
OG0001298_1	BU_ATCC8492_01364	PV_ATCC8482_00813	PV_ATCC8482_copy_00813
OG0001299_1	BU_ATCC8492_01365	PV_ATCC8482_00812	PV_ATCC8482_copy_00812
OG0001300_1	BU_ATCC8492_01366	PV_ATCC8482_00811	PV_ATCC8482_copy_00811
OG0001301_1	BU_ATCC8492_01367	PV_ATCC8482_00810	PV_ATCC8482_copy_00810
OG0001302_1	BU_ATCC8492_01368	PV_ATCC8482_00809	PV_ATCC8482_copy_00809
OG0001303_1	NA	PV_ATCC8482_01676	PV_ATCC8482_copy_01676
OG0001303_2	BU_ATCC8492_01369	NA	NA
OG0001304_1	NA	PV_ATCC8482_00807	PV_ATCC8482_copy_00807
OG0001304_2	BU_ATCC8492_01370	NA	NA
OG0001305_1	NA	PV_ATCC8482_03136	PV_ATCC8482_copy_03136
OG0001305_2	BU_ATCC8492_01374	NA	NA
OG0001306_1	NA	PV_ATCC8482_03137	PV_ATCC8482_copy_03137
OG0001306_2	BU_ATCC8492_01375	NA	NA
OG0001307_1	NA	PV_ATCC8482_00350	PV_ATCC8482_copy_00350
OG0001307_2	BU_ATCC8492_01379	NA	NA
OG0001308_1	NA	PV_ATCC8482_00352	PV_ATCC8482_copy_00352
OG0001308_2	BU_ATCC8492_01380	NA	NA
OG0001309_1	NA	PV_ATCC8482_00354	PV_ATCC8482_copy_00354
OG0001309_2	BU_ATCC8492_01381	NA	NA
OG0001310_1	NA	PV_ATCC8482_00355	PV_ATCC8482_copy_00355
OG0001310_2	BU_ATCC8492_01382	NA	NA
OG0001311_1	NA	PV_ATCC8482_00249	PV_ATCC8482_copy_00249
OG0001311_2	BU_ATCC8492_01384	NA	NA
OG0001312_1	NA	PV_ATCC8482_00248	PV_ATCC8482_copy_00248
OG0001312_2	BU_ATCC8492_01385	NA	NA
OG0001313_1	NA	PV_ATCC8482_00247	PV_ATCC8482_copy_00247
OG0001313_2	BU_ATCC8492_01386	NA	NA
OG0001314_1	NA	PV_ATCC8482_00246	PV_ATCC8482_copy_00246
OG0001314_2	BU_ATCC8492_01387	NA	NA
OG0001315_1	NA	PV_ATCC8482_00245	PV_ATCC8482_copy_00245
OG0001315_2	BU_ATCC8492_01388	NA	NA
OG0001316_1	NA	PV_ATCC8482_00244	PV_ATCC8482_copy_00244
OG0001316_2	BU_ATCC8492_01389	NA	NA
OG0001317_1	NA	PV_ATCC8482_00243	PV_ATCC8482_copy_00243
OG0001317_2	BU_ATCC8492_01390	NA	NA
OG0001318_1	NA	PV_ATCC8482_01736	PV_ATCC8482_copy_01736
OG0001318_2	BU_ATCC8492_01393	NA	NA
OG0001319_1	NA	PV_ATCC8482_01840	PV_ATCC8482_copy_01840
OG0001319_2	BU_ATCC8492_01397	NA	NA
OG0001320_1	BU_ATCC8492_01406	PV_ATCC8482_01677	PV_ATCC8482_copy_01677
OG0001321_1	BU_ATCC8492_01407	PV_ATCC8482_01678	PV_ATCC8482_copy_01678
OG0001322_1	BU_ATCC8492_01408	PV_ATCC8482_01679	PV_ATCC8482_copy_01679
OG0001323_1	BU_ATCC8492_01410	PV_ATCC8482_01681	PV_ATCC8482_copy_01681
OG0001324_1	BU_ATCC8492_01411	PV_ATCC8482_01682	PV_ATCC8482_copy_01682
OG0001325_1	NA	PV_ATCC8482_01684	PV_ATCC8482_copy_01684
OG0001325_2	BU_ATCC8492_01414	NA	NA
OG0001326_1	NA	PV_ATCC8482_02872	PV_ATCC8482_copy_02872
OG0001326_2	BU_ATCC8492_01417	NA	NA
OG0001327_1	NA	PV_ATCC8482_00404	PV_ATCC8482_copy_00404
OG0001327_2	BU_ATCC8492_01419	NA	NA
OG0001328_1	NA	PV_ATCC8482_00403	PV_ATCC8482_copy_00403
OG0001328_2	BU_ATCC8492_01420	NA	NA
OG0001329_1	NA	PV_ATCC8482_00402	PV_ATCC8482_copy_00402
OG0001329_2	BU_ATCC8492_01421	NA	NA
OG0001330_1	BU_ATCC8492_01425	PV_ATCC8482_00396	PV_ATCC8482_copy_00396
OG0001331_1	BU_ATCC8492_01427	PV_ATCC8482_00398	PV_ATCC8482_copy_00398
OG0001332_1	BU_ATCC8492_01428	PV_ATCC8482_00399	PV_ATCC8482_copy_00399
OG0001333_1	NA	PV_ATCC8482_00395	PV_ATCC8482_copy_00395
OG0001333_2	BU_ATCC8492_01429	NA	NA
OG0001334_1	NA	PV_ATCC8482_00394	PV_ATCC8482_copy_00394
OG0001334_2	BU_ATCC8492_01430	NA	NA
OG0001335_1	NA	PV_ATCC8482_03348	PV_ATCC8482_copy_03348
OG0001335_2	BU_ATCC8492_01441	NA	NA
OG0001336_1	NA	PV_ATCC8482_02098	PV_ATCC8482_copy_02098
OG0001336_2	BU_ATCC8492_01444	NA	NA
OG0001337_1	NA	PV_ATCC8482_02099	PV_ATCC8482_copy_02099
OG0001337_2	BU_ATCC8492_01445	NA	NA
OG0001338_1	NA	PV_ATCC8482_01891	PV_ATCC8482_copy_01891
OG0001338_2	BU_ATCC8492_01447	NA	NA
OG0001339_1	NA	PV_ATCC8482_01892	PV_ATCC8482_copy_01892
OG0001339_2	BU_ATCC8492_01448	NA	NA
OG0001340_1	NA	PV_ATCC8482_01893	PV_ATCC8482_copy_01893
OG0001340_2	BU_ATCC8492_01449	NA	NA
OG0001341_1	NA	PV_ATCC8482_01894	PV_ATCC8482_copy_01894
OG0001341_2	BU_ATCC8492_01450	NA	NA
OG0001342_1	NA	PV_ATCC8482_01895	PV_ATCC8482_copy_01895
OG0001342_2	BU_ATCC8492_01451	NA	NA
OG0001343_1	BU_ATCC8492_01452	PV_ATCC8482_01896	PV_ATCC8482_copy_01896
OG0001344_1	NA	PV_ATCC8482_01897	PV_ATCC8482_copy_01897
OG0001344_2	BU_ATCC8492_01455	NA	NA
OG0001345_1	NA	PV_ATCC8482_01898	PV_ATCC8482_copy_01898
OG0001345_2	BU_ATCC8492_01456	NA	NA
OG0001346_1	NA	PV_ATCC8482_01899	PV_ATCC8482_copy_01899
OG0001346_2	BU_ATCC8492_01457	NA	NA
OG0001347_1	NA	PV_ATCC8482_02107	PV_ATCC8482_copy_02107
OG0001347_2	BU_ATCC8492_01460	NA	NA
OG0001348_1	NA	PV_ATCC8482_02108	PV_ATCC8482_copy_02108
OG0001348_2	BU_ATCC8492_01461	NA	NA
OG0001349_1	NA	PV_ATCC8482_02109	PV_ATCC8482_copy_02109
OG0001349_2	BU_ATCC8492_01462	NA	NA
OG0001350_1	NA	PV_ATCC8482_02110	PV_ATCC8482_copy_02110
OG0001350_2	BU_ATCC8492_01465	NA	NA
OG0001351_1	BU_ATCC8492_01466	PV_ATCC8482_02111	PV_ATCC8482_copy_02111
OG0001352_1	BU_ATCC8492_01468	PV_ATCC8482_02112	PV_ATCC8482_copy_02112
OG0001353_1	BU_ATCC8492_01469	PV_ATCC8482_02114	PV_ATCC8482_copy_02114
OG0001354_1	NA	PV_ATCC8482_00359	PV_ATCC8482_copy_00359
OG0001354_2	BU_ATCC8492_01470	NA	NA
OG0001355_1	NA	PV_ATCC8482_02115	PV_ATCC8482_copy_02115
OG0001355_2	BU_ATCC8492_01472	NA	NA
OG0001356_1	NA	PV_ATCC8482_02116	PV_ATCC8482_copy_02116
OG0001356_2	BU_ATCC8492_01473	NA	NA
OG0001357_1	NA	PV_ATCC8482_02117	PV_ATCC8482_copy_02117
OG0001357_2	BU_ATCC8492_01474	NA	NA
OG0001358_1	NA	PV_ATCC8482_03997	PV_ATCC8482_copy_03997
OG0001358_2	BU_ATCC8492_01477	NA	NA
OG0001359_1	NA	PV_ATCC8482_03731	PV_ATCC8482_copy_03731
OG0001359_2	BU_ATCC8492_01478	NA	NA
OG0001360_1	NA	PV_ATCC8482_03732	PV_ATCC8482_copy_03732
OG0001360_2	BU_ATCC8492_01479	NA	NA
OG0001361_1	BU_ATCC8492_03770	NA	NA
OG0001361_2	BU_ATCC8492_01487	NA	NA
OG0001362_1	NA	PV_ATCC8482_01903	PV_ATCC8482_copy_01903
OG0001362_2	BU_ATCC8492_01492	NA	NA
OG0001363_1	NA	PV_ATCC8482_01904	PV_ATCC8482_copy_01904
OG0001363_2	BU_ATCC8492_01493	NA	NA
OG0001364_1	NA	PV_ATCC8482_01905	PV_ATCC8482_copy_01905
OG0001364_2	BU_ATCC8492_01495	NA	NA
OG0001365_1	NA	PV_ATCC8482_01906	PV_ATCC8482_copy_01906
OG0001365_2	BU_ATCC8492_01496	NA	NA
OG0001366_1	NA	PV_ATCC8482_01907	PV_ATCC8482_copy_01907
OG0001366_2	BU_ATCC8492_01497	NA	NA
OG0001367_1	NA	PV_ATCC8482_00232	PV_ATCC8482_copy_00232
OG0001367_2	BU_ATCC8492_01498	NA	NA
OG0001368_1	NA	PV_ATCC8482_02653	PV_ATCC8482_copy_02653
OG0001368_2	BU_ATCC8492_01519	NA	NA
OG0001369_1	NA	PV_ATCC8482_01923	PV_ATCC8482_copy_01923
OG0001369_2	BU_ATCC8492_01522	NA	NA
OG0001370_1	NA	PV_ATCC8482_01924	PV_ATCC8482_copy_01924
OG0001370_2	BU_ATCC8492_01523	NA	NA
OG0001371_1	NA	PV_ATCC8482_01926	PV_ATCC8482_copy_01926
OG0001371_2	BU_ATCC8492_01524	NA	NA
OG0001372_1	BU_ATCC8492_01526	PV_ATCC8482_01928	PV_ATCC8482_copy_01928
OG0001373_1	BU_ATCC8492_01527	PV_ATCC8482_01929	PV_ATCC8482_copy_01929
OG0001374_1	BU_ATCC8492_01528	PV_ATCC8482_01930	PV_ATCC8482_copy_01930
OG0001375_1	BU_ATCC8492_01529	PV_ATCC8482_01931	PV_ATCC8482_copy_01931
OG0001376_1	NA	PV_ATCC8482_01933	PV_ATCC8482_copy_01933
OG0001376_2	BU_ATCC8492_01530	NA	NA
OG0001377_1	NA	PV_ATCC8482_01935	PV_ATCC8482_copy_01935
OG0001377_2	BU_ATCC8492_01531	NA	NA
OG0001378_1	NA	PV_ATCC8482_01941	PV_ATCC8482_copy_01941
OG0001378_2	BU_ATCC8492_01532	NA	NA
OG0001379_1	NA	PV_ATCC8482_03337	PV_ATCC8482_copy_03337
OG0001379_2	BU_ATCC8492_01534	NA	NA
OG0001380_1	NA	PV_ATCC8482_03110	PV_ATCC8482_copy_03110
OG0001380_2	BU_ATCC8492_01535	NA	NA
OG0001381_1	NA	PV_ATCC8482_01942	PV_ATCC8482_copy_01942
OG0001381_2	BU_ATCC8492_01536	NA	NA
OG0001382_1	NA	PV_ATCC8482_00873	PV_ATCC8482_copy_00873
OG0001382_2	BU_ATCC8492_01540	NA	NA
OG0001383_1	NA	PV_ATCC8482_01945	PV_ATCC8482_copy_01945
OG0001383_2	BU_ATCC8492_01545	NA	NA
OG0001384_1	NA	PV_ATCC8482_01947	PV_ATCC8482_copy_01947
OG0001384_2	BU_ATCC8492_01547	NA	NA
OG0001385_1	BU_ATCC8492_01549	PV_ATCC8482_01948	PV_ATCC8482_copy_01948
OG0001386_1	BU_ATCC8492_01550	PV_ATCC8482_01949	PV_ATCC8482_copy_01949
OG0001387_1	BU_ATCC8492_01551	PV_ATCC8482_01950	PV_ATCC8482_copy_01950
OG0001388_1	BU_ATCC8492_01552	PV_ATCC8482_01951	PV_ATCC8482_copy_01951
OG0001389_1	BU_ATCC8492_01553	PV_ATCC8482_01952	PV_ATCC8482_copy_01952
OG0001390_1	BU_ATCC8492_01554	PV_ATCC8482_01953	PV_ATCC8482_copy_01953
OG0001391_1	BU_ATCC8492_01555	PV_ATCC8482_01954	PV_ATCC8482_copy_01954
OG0001392_1	BU_ATCC8492_01556	PV_ATCC8482_01955	PV_ATCC8482_copy_01955
OG0001393_1	BU_ATCC8492_01557	PV_ATCC8482_01957	PV_ATCC8482_copy_01957
OG0001394_1	BU_ATCC8492_01558	PV_ATCC8482_01958	PV_ATCC8482_copy_01958
OG0001395_1	NA	PV_ATCC8482_01959	PV_ATCC8482_copy_01959
OG0001395_2	BU_ATCC8492_01559	NA	NA
OG0001396_1	NA	PV_ATCC8482_01960	PV_ATCC8482_copy_01960
OG0001396_2	BU_ATCC8492_01560	NA	NA
OG0001397_1	NA	PV_ATCC8482_01961	PV_ATCC8482_copy_01961
OG0001397_2	BU_ATCC8492_01561	NA	NA
OG0001398_1	NA	PV_ATCC8482_02577	PV_ATCC8482_copy_02577
OG0001398_2	BU_ATCC8492_01562	NA	NA
OG0001399_1	NA	PV_ATCC8482_02299	PV_ATCC8482_copy_02299
OG0001399_2	BU_ATCC8492_01563	NA	NA
OG0001400_1	NA	PV_ATCC8482_02768	PV_ATCC8482_copy_02768
OG0001400_2	BU_ATCC8492_01565	NA	NA
OG0001401_1	NA	PV_ATCC8482_01238	PV_ATCC8482_copy_01238
OG0001401_2	BU_ATCC8492_01566	NA	NA
OG0001402_1	NA	PV_ATCC8482_00077	PV_ATCC8482_copy_00077
OG0001402_2	BU_ATCC8492_01567	NA	NA
OG0001403_1	NA	PV_ATCC8482_01771	PV_ATCC8482_copy_01771
OG0001403_2	BU_ATCC8492_01568	NA	NA
OG0001404_1	NA	PV_ATCC8482_02361	PV_ATCC8482_copy_02361
OG0001404_2	BU_ATCC8492_01572	NA	NA
OG0001405_1	NA	PV_ATCC8482_00322	PV_ATCC8482_copy_00322
OG0001405_2	BU_ATCC8492_01577	NA	NA
OG0001406_1	NA	PV_ATCC8482_03937	PV_ATCC8482_copy_03937
OG0001406_2	BU_ATCC8492_01592	NA	NA
OG0001407_1	NA	PV_ATCC8482_01968	PV_ATCC8482_copy_01968
OG0001407_2	BU_ATCC8492_01595	NA	NA
OG0001408_1	NA	PV_ATCC8482_01969	PV_ATCC8482_copy_01969
OG0001408_2	BU_ATCC8492_01596	NA	NA
OG0001409_1	BU_ATCC8492_01598	PV_ATCC8482_01971	PV_ATCC8482_copy_01971
OG0001410_1	BU_ATCC8492_01599	PV_ATCC8482_01972	PV_ATCC8482_copy_01972
OG0001411_1	BU_ATCC8492_01600	PV_ATCC8482_01973	PV_ATCC8482_copy_01973
OG0001412_1	BU_ATCC8492_01601	PV_ATCC8482_01974	PV_ATCC8482_copy_01974
OG0001413_1	BU_ATCC8492_01602	PV_ATCC8482_01975	PV_ATCC8482_copy_01975
OG0001414_1	BU_ATCC8492_01604	PV_ATCC8482_01976	PV_ATCC8482_copy_01976
OG0001415_1	BU_ATCC8492_01605	PV_ATCC8482_01977	PV_ATCC8482_copy_01977
OG0001416_1	BU_ATCC8492_01606	PV_ATCC8482_01978	PV_ATCC8482_copy_01978
OG0001417_1	BU_ATCC8492_01607	PV_ATCC8482_01979	PV_ATCC8482_copy_01979
OG0001418_1	BU_ATCC8492_01608	PV_ATCC8482_01980	PV_ATCC8482_copy_01980
OG0001419_1	BU_ATCC8492_01609	PV_ATCC8482_01981	PV_ATCC8482_copy_01981
OG0001420_1	BU_ATCC8492_01610	PV_ATCC8482_01982	PV_ATCC8482_copy_01982
OG0001421_1	BU_ATCC8492_01611	PV_ATCC8482_01983	PV_ATCC8482_copy_01983
OG0001422_1	BU_ATCC8492_01614	PV_ATCC8482_01984	PV_ATCC8482_copy_01984
OG0001423_1	BU_ATCC8492_01615	PV_ATCC8482_01985	PV_ATCC8482_copy_01985
OG0001424_1	NA	PV_ATCC8482_03071	PV_ATCC8482_copy_03071
OG0001424_2	BU_ATCC8492_01616	NA	NA
OG0001425_1	BU_ATCC8492_01617	PV_ATCC8482_01987	PV_ATCC8482_copy_01987
OG0001426_1	BU_ATCC8492_01619	PV_ATCC8482_01989	PV_ATCC8482_copy_01989
OG0001427_1	NA	PV_ATCC8482_01757	PV_ATCC8482_copy_01757
OG0001427_2	BU_ATCC8492_01621	NA	NA
OG0001428_1	BU_ATCC8492_01622	PV_ATCC8482_01991	PV_ATCC8482_copy_01991
OG0001429_1	BU_ATCC8492_01623	PV_ATCC8482_01992	PV_ATCC8482_copy_01992
OG0001430_1	BU_ATCC8492_01624	PV_ATCC8482_01993	PV_ATCC8482_copy_01993
OG0001431_1	BU_ATCC8492_01625	PV_ATCC8482_01994	PV_ATCC8482_copy_01994
OG0001432_1	BU_ATCC8492_01626	PV_ATCC8482_01995	PV_ATCC8482_copy_01995
OG0001433_1	NA	PV_ATCC8482_01998	PV_ATCC8482_copy_01998
OG0001433_2	BU_ATCC8492_01628	NA	NA
OG0001434_1	NA	PV_ATCC8482_02000	PV_ATCC8482_copy_02000
OG0001434_2	BU_ATCC8492_01629	NA	NA
OG0001435_1	NA	PV_ATCC8482_02001	PV_ATCC8482_copy_02001
OG0001435_2	BU_ATCC8492_01630	NA	NA
OG0001436_1	NA	PV_ATCC8482_02034	PV_ATCC8482_copy_02034
OG0001436_2	BU_ATCC8492_01632	NA	NA
OG0001437_1	NA	PV_ATCC8482_02036	PV_ATCC8482_copy_02036
OG0001437_2	BU_ATCC8492_01634	NA	NA
OG0001438_1	NA	PV_ATCC8482_01765	PV_ATCC8482_copy_01765
OG0001438_2	BU_ATCC8492_01637	NA	NA
OG0001439_1	NA	PV_ATCC8482_01764	PV_ATCC8482_copy_01764
OG0001439_2	BU_ATCC8492_01638	NA	NA
OG0001440_1	NA	PV_ATCC8482_01819	PV_ATCC8482_copy_01819
OG0001440_2	BU_ATCC8492_01640	NA	NA
OG0001441_1	NA	PV_ATCC8482_01820	PV_ATCC8482_copy_01820
OG0001441_2	BU_ATCC8492_01641	NA	NA
OG0001442_1	NA	PV_ATCC8482_01821	PV_ATCC8482_copy_01821
OG0001442_2	BU_ATCC8492_01642	NA	NA
OG0001443_1	NA	PV_ATCC8482_01822	PV_ATCC8482_copy_01822
OG0001443_2	BU_ATCC8492_01643	NA	NA
OG0001444_1	BU_ATCC8492_01644	PV_ATCC8482_01823	PV_ATCC8482_copy_01823
OG0001445_1	BU_ATCC8492_01645	PV_ATCC8482_01824	PV_ATCC8482_copy_01824
OG0001446_1	BU_ATCC8492_01646	PV_ATCC8482_01825	PV_ATCC8482_copy_01825
OG0001447_1	BU_ATCC8492_01647	PV_ATCC8482_01826	PV_ATCC8482_copy_01826
OG0001448_1	BU_ATCC8492_01648	PV_ATCC8482_01827	PV_ATCC8482_copy_01827
OG0001449_1	BU_ATCC8492_01649	PV_ATCC8482_01828	PV_ATCC8482_copy_01828
OG0001450_1	BU_ATCC8492_01652	PV_ATCC8482_01831	PV_ATCC8482_copy_01831
OG0001451_1	BU_ATCC8492_01653	PV_ATCC8482_01832	PV_ATCC8482_copy_01832
OG0001452_1	NA	PV_ATCC8482_01833	PV_ATCC8482_copy_01833
OG0001452_2	BU_ATCC8492_01655	NA	NA
OG0001453_1	NA	PV_ATCC8482_01834	PV_ATCC8482_copy_01834
OG0001453_2	BU_ATCC8492_01656	NA	NA
OG0001454_1	NA	PV_ATCC8482_03912	PV_ATCC8482_copy_03912
OG0001454_2	BU_ATCC8492_01657	NA	NA
OG0001455_1	NA	PV_ATCC8482_03911	PV_ATCC8482_copy_03911
OG0001455_2	BU_ATCC8492_01658	NA	NA
OG0001456_1	NA	PV_ATCC8482_01863	PV_ATCC8482_copy_01863
OG0001456_2	BU_ATCC8492_01659	NA	NA
OG0001457_1	NA	PV_ATCC8482_01866	PV_ATCC8482_copy_01866
OG0001457_2	BU_ATCC8492_01662	NA	NA
OG0001458_1	NA	PV_ATCC8482_02520	PV_ATCC8482_copy_02520
OG0001458_2	BU_ATCC8492_01663	NA	NA
OG0001459_1	NA	PV_ATCC8482_02516	PV_ATCC8482_copy_02516
OG0001459_2	BU_ATCC8492_01667	NA	NA
OG0001460_1	NA	PV_ATCC8482_02054	PV_ATCC8482_copy_02054
OG0001460_2	BU_ATCC8492_01670	NA	NA
OG0001461_1	NA	PV_ATCC8482_02056	PV_ATCC8482_copy_02056
OG0001461_2	BU_ATCC8492_01671	NA	NA
OG0001462_1	NA	PV_ATCC8482_02058	PV_ATCC8482_copy_02058
OG0001462_2	BU_ATCC8492_01673	NA	NA
OG0001463_1	NA	PV_ATCC8482_02060	PV_ATCC8482_copy_02060
OG0001463_2	BU_ATCC8492_01678	NA	NA
OG0001464_1	NA	PV_ATCC8482_02061	PV_ATCC8482_copy_02061
OG0001464_2	BU_ATCC8492_01679	NA	NA
OG0001465_1	NA	PV_ATCC8482_04224	PV_ATCC8482_copy_04224
OG0001465_2	BU_ATCC8492_01680	NA	NA
OG0001466_1	NA	PV_ATCC8482_00072	PV_ATCC8482_copy_00072
OG0001466_2	BU_ATCC8492_01683	NA	NA
OG0001467_1	NA	PV_ATCC8482_00074	PV_ATCC8482_copy_00074
OG0001467_2	BU_ATCC8492_01684	NA	NA
OG0001468_1	NA	PV_ATCC8482_00070	PV_ATCC8482_copy_00070
OG0001468_2	BU_ATCC8492_01685	NA	NA
OG0001469_1	BU_ATCC8492_01688	PV_ATCC8482_00067	PV_ATCC8482_copy_00067
OG0001470_1	BU_ATCC8492_01691	PV_ATCC8482_00065	PV_ATCC8482_copy_00065
OG0001471_1	BU_ATCC8492_01692	PV_ATCC8482_00064	PV_ATCC8482_copy_00064
OG0001472_1	NA	PV_ATCC8482_00063	PV_ATCC8482_copy_00063
OG0001472_2	BU_ATCC8492_01693	NA	NA
OG0001473_1	NA	PV_ATCC8482_00061	PV_ATCC8482_copy_00061
OG0001473_2	BU_ATCC8492_01695	NA	NA
OG0001474_1	BU_ATCC8492_01696	NA	NA
OG0001474_2	BU_ATCC8492_01701	NA	NA
OG0001475_1	BU_ATCC8492_03666	NA	NA
OG0001475_2	BU_ATCC8492_01699	NA	NA
OG0001476_1	NA	PV_ATCC8482_00305	PV_ATCC8482_copy_00305
OG0001476_2	BU_ATCC8492_01706	NA	NA
OG0001477_1	NA	PV_ATCC8482_00306	PV_ATCC8482_copy_00306
OG0001477_2	BU_ATCC8492_01707	NA	NA
OG0001478_1	NA	PV_ATCC8482_01871	PV_ATCC8482_copy_01871
OG0001478_2	BU_ATCC8492_01708	NA	NA
OG0001479_1	NA	PV_ATCC8482_01740	PV_ATCC8482_copy_01740
OG0001479_2	BU_ATCC8492_01709	NA	NA
OG0001480_1	NA	PV_ATCC8482_02133	PV_ATCC8482_copy_02133
OG0001480_2	BU_ATCC8492_01710	NA	NA
OG0001481_1	NA	PV_ATCC8482_02063	PV_ATCC8482_copy_02063
OG0001481_2	BU_ATCC8492_01711	NA	NA
OG0001482_1	NA	PV_ATCC8482_02064	PV_ATCC8482_copy_02064
OG0001482_2	BU_ATCC8492_01712	NA	NA
OG0001483_1	NA	PV_ATCC8482_00582	PV_ATCC8482_copy_00582
OG0001483_2	BU_ATCC8492_01713	NA	NA
OG0001484_1	NA	PV_ATCC8482_02132	PV_ATCC8482_copy_02132
OG0001484_2	BU_ATCC8492_01716	NA	NA
